x,y,elevation,occupancy,semantic_class,confidence,importance,resolution,point_count,region_id,semantic_source
6.9493664458945945,-6.926331502419931,-1.938619919397213,1.0,unknown,0.0,0.591534834222006,0.1,54,233,fallback
6.8807923567922495,-4.908782477127878,-1.960705636676989,1.0,unknown,0.0,0.5817850213915976,0.1,95,234,fallback
7.050918619511491,-3.249193502684771,-1.8365828869706493,1.0,unknown,0.0,0.5892865255317387,0.1,59,235,fallback
7.44625123602445,-0.93397866283121,-1.4297374646520353,1.0,unknown,0.0,0.5966678034965022,0.1,183,236,fallback
7.0033335918965545,0.849674967244146,-1.3161310906643453,1.0,unknown,0.0,0.597473982730717,0.1,184,237,fallback
6.575870291392008,2.485257705052694,-1.4525933980941772,1.0,unknown,0.0,0.5938724618999776,0.1,15,238,fallback
6.272432418969961,5.262589509670551,-0.9714467342083271,1.0,unknown,0.0,0.6142947357756202,0.1,26,239,fallback
6.986342725546463,6.928999641667241,-0.9914732592360056,1.0,unknown,0.0,0.6101475336645432,0.1,92,240,fallback
6.843560450785869,8.821980734129209,-1.3063842315931578,1.0,unknown,0.0,0.5722163580841905,0.1,37,241,fallback
6.979577098573957,10.875744819641113,-1.207105623824256,1.0,unknown,0.0,0.5668165289926262,0.1,28,242,fallback
7.009273052215576,12.799049417177836,-1.0213947395483653,1.0,unknown,0.0,0.5616282214601652,0.1,24,243,fallback
6.976974805196126,15.265628950936454,-0.7833613668169294,1.0,unknown,0.0,0.5548454461348505,0.1,21,244,fallback
7.428840001424153,19.10131369696723,-0.4760505325264401,1.0,unknown,0.0,0.5435755717126228,0.1,9,245,fallback
6.994786140530608,23.432370740313864,4.034532929575721,1.0,unknown,0.0,0.5585729736449956,0.1,43,246,fallback
7.084647688754769,24.544085436089095,2.2053861812103626,1.0,unknown,0.0,0.5646497078298482,0.1,43,247,fallback
9.203946590423584,-34.22952651977539,4.144691467285156,1.0,unknown,0.0,0.4987364540264979,0.2,2,248,fallback
8.104769706726074,-25.380281448364258,-3.1112749576568604,1.0,unknown,0.0,0.5250711953950565,0.1,1,249,fallback
8.179883241653442,-12.773021697998047,-2.036253869533539,1.0,unknown,0.0,0.5741723680296422,0.1,4,250,fallback
8.496802965799967,-11.166777080959744,-2.307464506891039,1.0,unknown,0.0,0.5663711461948419,0.1,18,251,fallback
9.42328945795695,-8.911863194571602,-1.8188524941603343,1.0,unknown,0.0,0.5792544717814264,0.1,36,252,fallback
8.885326633453369,-6.740960693359375,-1.8327604198455811,1.0,unknown,0.0,0.5826759340923028,0.1,50,253,fallback
8.823972625117149,-5.189505230995916,-1.6185685261603324,1.0,unknown,0.0,0.5877173391541947,0.1,62,254,fallback
8.19681199391683,-2.854319846991337,-1.5070476405548328,1.0,unknown,0.0,0.5929423337052082,0.1,66,255,fallback
8.03148165616122,-1.8756738901138306,-1.6266136386177756,1.0,unknown,0.0,0.5875410851154235,0.1,11,256,fallback
9.922533211500749,1.691907885281936,1.0620434818632456,1.0,unknown,0.0,0.6200972377304854,0.1,92,257,fallback
9.6775496123267,2.621763014402546,-0.13801828587320863,1.0,unknown,0.0,0.6422091629740604,0.1,305,258,fallback
8.86355226690119,4.213949420235374,-1.6525680802085183,1.0,unknown,0.0,0.5769469478680519,0.1,11,259,fallback
8.70024501800537,7.346464061737061,-1.4441151332855224,1.0,unknown,0.0,0.5768720555173861,0.1,25,260,fallback
8.770714964185442,8.787245494978768,0.2317290767787199,1.0,unknown,0.0,0.6422335846228047,0.1,56,261,fallback
8.94494334511135,10.989776735720428,-1.1529728122379468,1.0,unknown,0.0,0.5675101911966376,0.1,23,262,fallback
8.517474541297325,12.232358345618614,-1.0427387494307299,1.0,unknown,0.0,0.5605656106129671,0.1,13,263,fallback
8.95813783009847,14.590998059227353,-0.7991357360567365,1.0,unknown,0.0,0.5539428420303287,0.1,21,264,fallback
9.564027033354106,17.242387169285823,0.0001918228111830295,1.0,vehicle,0.0,0.8047255449543028,0.05,19,265,annotation
8.943431430392796,18.67080232832167,-0.4548945095496795,1.0,unknown,0.0,0.5491546449160054,0.1,18,266,fallback
9.20265723998288,23.229964060955737,2.7617226944367066,1.0,unknown,0.0,0.620986325114018,0.1,83,267,fallback
8.672354581879407,24.185726956623355,1.7687650788121108,1.0,unknown,0.0,0.5749631455070552,0.1,41,268,fallback
10.12666928768158,-33.67723894119263,0.8241597623127745,1.0,unknown,0.0,0.5803065918538735,0.1,8,269,fallback
11.835532903671265,-24.93095064163208,0.9638238996267319,1.0,unknown,0.0,0.5406037653720244,0.1,4,270,fallback
11.277651906013489,-18.826693058013916,-1.983619973063469,1.0,unknown,0.0,0.5565398392861083,0.1,8,271,fallback
10.23653507232666,-14.46270809173584,-2.4907442569732665,1.0,unknown,0.0,0.5542221513754271,0.1,5,272,fallback
10.629490988595146,-12.865409987313408,-0.9214487586702619,1.0,unknown,0.0,0.6740059669901048,0.1,14,273,fallback
11.728318260192871,-10.794733390808105,1.1158684836977628,1.0,unknown,0.0,0.6417263678018541,0.1,125,274,fallback
11.688356010166146,-9.017841243179593,0.772231090581389,1.0,unknown,0.0,0.6427980893210837,0.1,169,275,fallback
11.494857168197631,-7.506270365715027,0.26297862112522125,1.0,unknown,0.0,0.6398544139163199,0.1,100,276,fallback
11.197667630513509,-4.712761910756429,-0.2604263210075996,1.0,unknown,0.0,0.6309073152568356,0.1,105,277,fallback
10.927397613525391,-3.1815099787712096,0.4861868268251419,1.0,unknown,0.0,0.6540006123210516,0.1,100,278,fallback
10.438340471936511,-0.7959829766690555,0.31940100397105786,1.0,unknown,0.0,0.6322108007659304,0.1,308,279,fallback
10.135347805239938,0.865878537046559,0.2716703570929233,1.0,unknown,0.0,0.6256570383222674,0.1,352,280,fallback
10.180732851443084,2.638773928517881,-1.4700590138850005,1.0,unknown,0.0,0.5854765308992897,0.1,23,281,fallback
11.088467333051893,4.96299163500468,-1.553692791197035,1.0,unknown,0.0,0.5704636125721853,0.1,18,282,fallback
11.417688846588135,7.479358355204265,-1.3261371453603108,1.0,unknown,0.0,0.5691555741834293,0.1,6,283,fallback
10.871443430582682,8.505234956741333,-0.7039061383693479,1.0,unknown,0.0,0.609491431953373,0.1,12,284,fallback
10.599001990424263,11.319819026523167,-1.0856054756376479,1.0,unknown,0.0,0.5593753392548179,0.1,9,285,fallback
11.255218165261406,13.72267130443028,-0.8281441671507699,1.0,unknown,0.0,0.5521219744165656,0.1,14,286,fallback
10.252222379048666,14.09916909535726,-0.8132176597913107,1.0,unknown,0.0,0.5528157094615759,0.1,6,287,fallback
11.13571934472947,17.084003902616956,0.1763246069028918,1.0,vehicle,0.0,0.8083372873020342,0.05,42,288,annotation
10.841097259521485,18.12247657775879,-0.49054633378982543,1.0,vehicle,0.0,0.7816739113705337,0.05,5,289,annotation
10.972768448946768,23.069382667541504,2.6023191572800117,1.0,unknown,0.0,0.6082318420303315,0.1,114,290,fallback
12.639466476440429,-28.52893829345703,1.4547923803329468,1.0,unknown,0.0,0.5115883338259105,0.1,5,291,fallback
12.17161922454834,-24.842991638183594,0.7731222588510718,1.0,unknown,0.0,0.549470346240298,0.1,5,292,fallback
13.064621578563344,-18.606222360784358,1.151728677212536,1.0,unknown,0.0,0.6612394202247713,0.1,55,293,fallback
12.869986817643449,-17.051019256179398,1.771208234389731,1.0,unknown,0.0,0.6326265790302358,0.1,74,294,fallback
12.559772609192649,-14.990162307833447,1.700857047276876,1.0,unknown,0.0,0.6293106698418246,0.1,81,295,fallback
12.246931791305542,-13.026564234778995,1.6619501002579844,1.0,unknown,0.0,0.6266979322706626,0.1,84,296,fallback
12.492894315007907,-11.03925529878531,-0.31468841448033563,1.0,unknown,0.0,0.6090232316524595,0.1,67,297,fallback
12.044374465942383,-9.000217533111572,-0.3498870508017717,1.0,unknown,0.0,0.5799004743262608,0.1,10,298,fallback
12.475133623395648,-4.190860748291016,0.379860895290871,1.0,unknown,0.0,0.6093886277215821,0.1,7,299,fallback
12.765659435375317,-3.337340851087828,-0.14398174394689803,1.0,unknown,0.0,0.6254610413023136,0.1,37,300,fallback
12.234883308410645,4.756991326808929,-1.533645048737526,1.0,unknown,0.0,0.5660626953618848,0.1,8,301,fallback
12.673827115227194,6.682416859795065,-1.3376280349843643,1.0,unknown,0.0,0.5638445521737405,0.1,17,302,fallback
12.309868335723877,8.348470211029053,0.3450387418270111,1.0,unknown,0.0,0.560697020827309,0.1,2,303,fallback
12.157706260681152,10.580272197723389,-1.1273039281368256,1.0,unknown,0.0,0.5568438462588623,0.1,4,304,fallback
12.177951335906982,13.364184379577637,-0.8434631377458572,1.0,unknown,0.0,0.5508823235147005,0.1,4,305,fallback
12.689164469319005,16.91109195832283,-0.16477640663112153,1.0,vehicle,0.0,0.8032894627347227,0.05,31,306,annotation
13.198245271046956,21.808910179138184,4.231078044573466,1.0,unknown,0.0,0.5562238256904753,0.1,30,307,fallback
12.681932424887632,22.825871736575397,2.3454859868074074,1.0,unknown,0.0,0.5871660142244893,0.1,39,308,fallback
14.120936938694545,-10.20774255480085,-0.4645374833988691,1.0,unknown,0.0,0.5905267633409139,0.1,7,309,fallback
14.651421744247962,-3.2172042254743904,0.24761940208002764,1.0,unknown,0.0,0.6149345994580651,0.1,29,310,fallback
14.8990083694458,5.617572689056397,-1.4864614725112915,1.0,unknown,0.0,0.5583994520353166,0.1,5,311,fallback
15.115976015726725,7.089380794101292,-1.3307791153589885,1.0,unknown,0.0,0.561427547126381,0.1,9,312,fallback
14.923504057384672,8.928301720392136,-0.8503840516329676,1.0,unknown,0.0,0.5876229758418594,0.1,21,313,fallback
15.635357141494751,10.891776323318481,-0.7771157771348953,1.0,unknown,0.0,0.5587519809258641,0.1,4,314,fallback
14.782662478360264,16.883475216952238,-0.5214285904710944,1.0,unknown,0.0,0.5379329104395937,0.1,11,315,fallback
14.96005295484494,21.34794142307379,4.285816913995987,1.0,unknown,0.0,0.5554066904106131,0.1,39,316,fallback
15.01817512512207,22.471238962809245,1.9749939680099486,1.0,unknown,0.0,0.5462142021253847,0.1,15,317,fallback
17.318082809448242,-32.92282676696777,-0.0005097831114350507,1.0,unknown,0.0,0.49340080545342757,0.2,6,318,fallback
17.210753440856934,-31.364097595214844,-0.8320885896682739,1.0,unknown,0.0,0.5921569464006958,0.1,4,319,fallback
17.042625427246094,-18.346403121948242,-1.7514485120773315,1.0,unknown,0.0,0.5298776045330155,0.1,1,320,fallback
17.271774927775066,-17.67769940694173,-1.535789132118225,1.0,unknown,0.0,0.5458881195515716,0.1,3,321,fallback
17.698360019259983,-6.37362093395657,0.87395840883255,1.0,unknown,0.0,0.6137418623527315,0.1,9,322,fallback
17.300003433227538,-5.56768913269043,-0.3189756512641907,1.0,unknown,0.0,0.609587079446289,0.1,5,323,fallback
16.0457763671875,-3.8877456188201904,-0.770280122756958,1.0,unknown,0.0,0.5554698723300451,0.1,1,324,fallback
17.087219429016113,7.4611287117004395,-1.3045123934745788,1.0,unknown,0.0,0.5509943558323729,0.1,10,325,fallback
16.696956634521484,10.882582426071167,-0.8152501843869686,1.0,unknown,0.0,0.557054604400398,0.1,8,326,fallback
17.16139110765959,21.13390206454093,3.199882822637671,1.0,unknown,0.0,0.6201628275921819,0.1,57,327,fallback
16.561962339613174,22.0833617316352,2.0018510950936212,1.0,unknown,0.0,0.5541435591729432,0.1,9,328,fallback
19.200233459472656,-68.53622436523438,-1.6532509326934814,1.0,unknown,0.0,0.39147537112487474,0.2,1,329,fallback
19.952972412109375,-34.72718048095703,0.9293026328086853,1.0,unknown,0.0,0.48484641682364094,0.2,1,330,fallback
19.083399391174318,-32.65211410522461,0.08776005324907601,1.0,unknown,0.0,0.5065784214094391,0.1,10,331,fallback
19.334255981445313,-31.222078704833983,0.01541663905372843,1.0,unknown,0.0,0.5750691660023158,0.1,5,332,fallback
19.27778646681044,-10.691098107231987,1.6584748658869002,1.0,unknown,0.0,0.5926469998885456,0.1,18,333,fallback
18.637754440307617,-8.894061172709746,1.0541348494101412,1.0,unknown,0.0,0.6338699952781873,0.1,34,334,fallback
18.797507566564224,-6.766578085282269,0.2782650680661284,1.0,unknown,0.0,0.5849764352012997,0.1,17,335,fallback
18.29205762423002,-4.84703804896428,1.7658731295512273,1.0,unknown,0.0,0.5482690222040068,0.1,13,336,fallback
18.57273292541504,-3.7441970825195314,1.7672447204589843,1.0,unknown,0.0,0.5481923971637607,0.1,5,337,fallback
18.626710891723633,6.808836460113525,-1.3876508176326752,1.0,unknown,0.0,0.5465779456590553,0.1,4,338,fallback
19.350570331920277,8.498112851923162,-0.4085665403637739,1.0,unknown,0.0,0.5727678041061411,0.1,11,339,fallback
19.022165005023663,10.794333604665903,-0.6635873437178537,1.0,unknown,0.0,0.5565229778677456,0.1,13,340,fallback
18.9881578073269,20.961748751198375,2.4753441398288265,1.0,unknown,0.0,0.6198526835357908,0.1,82,341,fallback
21.746126174926758,-36.24908638000488,5.9500932097435,1.0,unknown,0.0,0.5686586368776912,0.1,4,342,fallback
21.6283541969631,-34.97550417029339,4.774642661861751,1.0,unknown,0.0,0.6044992773442273,0.1,23,343,fallback
21.285816421508787,-33.168320922851564,3.43709259532392,1.0,unknown,0.0,0.6367671304495107,0.1,25,344,fallback
20.807767731802805,-30.97646767752511,0.8815484162686127,1.0,unknown,0.0,0.6379192480968779,0.1,14,345,fallback
21.12789192199707,-6.085050296783447,1.2252863645553589,1.0,unknown,0.0,0.5618549885945364,0.1,5,346,fallback
21.612139892578124,-4.614533805847168,-0.5138220429420471,1.0,unknown,0.0,0.5389780493410383,0.1,5,347,fallback
21.199626922607422,-3.860239028930664,-0.500762403011322,1.0,unknown,0.0,0.5403553510090434,0.1,1,348,fallback
21.453886032104492,9.286350917816161,-0.43233039186452515,1.0,pedestrian_vru,0.0,0.8238953412690331,0.05,10,349,annotation
20.771879196166992,10.460844176156181,-0.6926771657807487,1.0,unknown,0.0,0.5484646099102536,0.1,7,350,fallback
21.28850555419922,19.65268938164962,4.943501296796296,1.0,unknown,0.0,0.545287936668944,0.1,19,351,fallback
20.61864137649536,20.958553075790405,1.3115718118763955,1.0,unknown,0.0,0.5673671818882444,0.1,24,352,fallback
22.118745803833008,-34.788536071777344,-3.8467090129852295,1.0,unknown,0.0,0.4833824926462754,0.2,2,353,fallback
23.79376983642578,-6.433842658996582,-0.5727882385253906,1.0,unknown,0.0,0.5312463435900006,0.1,2,354,fallback
22.91654133796692,-5.382349491119385,0.29987048357725143,1.0,unknown,0.0,0.5957319232541087,0.1,8,355,fallback
23.13346290588379,10.082660675048828,-0.586472749710083,1.0,unknown,0.0,0.5292942910293108,0.1,1,356,fallback
22.880709686279296,19.252027053833007,4.799069099426269,1.0,unknown,0.0,0.5458534462491399,0.1,25,357,fallback
23.158612145317925,20.36612394120958,1.9955291483137343,1.0,unknown,0.0,0.5379402561104352,0.1,18,358,fallback
25.711946487426758,-38.321041107177734,1.070708155632019,1.0,unknown,0.0,0.4665570245429812,0.2,1,359,fallback
25.08698558807373,-5.5741190910339355,1.7965126633644104,1.0,unknown,0.0,0.5300888993905007,0.1,4,360,fallback
24.439476013183594,9.804905891418457,0.6107577085494995,1.0,unknown,0.0,0.526001155033463,0.1,1,361,fallback
24.836897168840682,19.260074070521764,3.4552479471479143,1.0,unknown,0.0,0.5713580353689438,0.1,7,362,fallback
24.33825174967448,20.090970357259113,2.4537501335144043,1.0,unknown,0.0,0.5307807749115055,0.1,3,363,fallback
27.082204341888428,-6.861841082572937,0.24526246416644426,1.0,unknown,0.0,0.5392036383890566,0.1,8,364,fallback
26.42444133758545,-5.238782167434692,1.8831815123558044,1.0,unknown,0.0,0.5250051574256293,0.1,4,365,fallback
27.48718770345052,9.046234448750814,-0.00024283925692240396,1.0,unknown,0.0,0.5492802551333914,0.1,3,366,fallback
27.67740758260091,17.92840003967285,5.682020266850789,1.0,unknown,0.0,0.5383638086711773,0.1,6,367,fallback
27.013483810424805,18.227826182047526,4.987310314178467,1.0,unknown,0.0,0.5583992299555092,0.1,15,368,fallback
29.1530704498291,-12.483091831207275,2.95804762840271,1.0,unknown,0.0,0.5101503400879174,0.1,2,369,fallback
29.529388427734375,-10.548646545410156,1.4616883516311645,1.0,unknown,0.0,0.5112982681932267,0.1,5,370,fallback
29.344451904296875,-9.534584999084473,1.4382145404815674,1.0,unknown,0.0,0.5124362570008363,0.1,1,371,fallback
29.058778285980225,17.621183122907365,5.324603719370706,1.0,unknown,0.0,0.5513444231573098,0.1,28,372,fallback
29.062440490722658,18.733970069885252,2.7431543827056886,1.0,unknown,0.0,0.5384182109511889,0.1,10,373,fallback
30.990865843636648,17.108678136553085,5.39911961555481,1.0,unknown,0.0,0.5522551437934322,0.1,28,374,fallback
31.049725941249303,18.256899697440012,2.518122468675886,1.0,unknown,0.0,0.49859613482507037,0.2,7,375,fallback
33.97200012207031,-5.052876949310303,5.641982555389404,1.0,unknown,0.0,0.5019628454399611,0.1,1,376,fallback
32.956241492069125,16.87696988654859,4.75129652888493,1.0,unknown,0.0,0.5959469703913471,0.1,33,377,fallback
32.39664840698242,18.083707809448242,0.8606038093566895,1.0,unknown,0.0,0.49369380140671304,0.2,1,378,fallback
35.89959716796875,-36.94205093383789,-1.1968505382537842,1.0,unknown,0.0,0.45046370705822425,0.2,1,379,fallback
35.60068130493164,-12.823276042938232,0.8777333498001099,1.0,unknown,0.0,0.49180735145370746,0.2,2,380,fallback
35.38640546798706,-7.0871047377586365,5.493522882461548,1.0,unknown,0.0,0.5266952257961297,0.1,8,381,fallback
34.49911244710287,-5.65595178604126,4.085784872372945,1.0,unknown,0.0,0.5879586097142354,0.1,15,382,fallback
35.41732441295277,15.872263474897904,6.293271975083784,1.0,unknown,0.0,0.5394201661646769,0.1,11,383,fallback
34.615462043068625,16.640273440967906,4.315656546082622,1.0,unknown,0.0,0.5876551272997572,0.1,22,384,fallback
37.11251449584961,-11.70164680480957,1.8138805031776428,1.0,unknown,0.0,0.48842847947183654,0.2,2,385,fallback
36.448011779785155,-8.609282302856446,5.440804481506348,1.0,unknown,0.0,0.5131485034001102,0.1,5,386,fallback
36.90755117507208,15.519028481983003,6.036304905301049,1.0,unknown,0.0,0.5456296863197967,0.1,21,387,fallback
36.34273147583008,16.93943691253662,2.1051737428060733,1.0,unknown,0.0,0.5537402159037998,0.1,4,388,fallback
39.59619140625,-9.396613121032715,1.8969305753707886,1.0,unknown,0.0,0.4829123576759681,0.2,1,389,fallback
39.08038139343262,15.102451271480984,5.662386695543925,1.0,unknown,0.0,0.5415292539385935,0.1,18,390,fallback
39.287115478515624,16.158893585205078,2.9685667991638183,1.0,unknown,0.0,0.5391043720682688,0.1,5,391,fallback
41.059696197509766,-14.121872901916504,1.0071771144866943,1.0,unknown,0.0,0.4747389792961565,0.2,1,392,fallback
40.130409240722656,-9.279531478881836,1.919933557510376,1.0,unknown,0.0,0.48143206300719055,0.2,1,393,fallback
41.09787859235491,14.697388830639067,5.593574620428539,1.0,unknown,0.0,0.5699732429251166,0.1,21,394,fallback
42.13710021972656,-17.316022872924805,4.249228477478027,1.0,unknown,0.0,0.4683309882688602,0.2,1,395,fallback
43.50650215148926,-13.700070858001709,1.0580230951309204,1.0,unknown,0.0,0.4684742081948582,0.2,2,396,fallback
42.98962173461914,13.89777946472168,6.561106109619141,1.0,unknown,0.0,0.5134428384184507,0.1,5,397,fallback
42.44465446472168,14.094131708145142,6.017735958099365,1.0,unknown,0.0,0.5188107114183111,0.1,4,398,fallback
45.80127716064453,-23.015518188476562,5.993265151977539,1.0,unknown,0.0,0.4512234100934981,0.2,1,399,fallback
44.59027099609375,-21.28333282470703,5.777024507522583,1.0,unknown,0.0,0.4581039867781106,0.2,2,400,fallback
45.085750579833984,-14.042556762695312,-0.0010014516301453114,1.0,unknown,0.0,0.46333396754329326,0.2,1,401,fallback
44.993534088134766,-13.279104550679525,1.084425841186506,1.0,unknown,0.0,0.5143630628298231,0.1,3,402,fallback
44.36554718017578,-10.503849983215332,-0.0009811788331717253,1.0,unknown,0.0,0.46822392837342974,0.2,1,403,fallback
44.27209218343099,-9.225991249084473,-0.0009854967162633936,1.0,unknown,0.0,0.469330725734017,0.2,3,404,fallback
44.75437545776367,14.688441276550293,3.292600154876709,1.0,unknown,0.0,0.4636906235674988,0.2,1,405,fallback
50.21296691894531,-12.519479751586914,1.2003673315048218,1.0,unknown,0.0,0.4497495095644416,0.2,1,406,fallback
52.502140045166016,-14.225287437438965,1.2617340087890625,1.0,unknown,0.0,0.44190150850803944,0.2,2,407,fallback
61.14250373840332,-12.652520179748535,2.1758254170417786,1.0,unknown,0.0,0.4585907089030151,0.2,2,408,fallback
61.01654052734375,-11.711362838745117,2.896021604537964,1.0,unknown,0.0,0.4187730918259187,0.2,2,409,fallback
