region_id,x,y,distance,elevation,terrain_complexity,semantic_label,semantic_importance,dynamic_relevance,uncertainty,confidence,point_count,distance_score,base_importance,importance,resolution_m
140,-0.9746234985368867,10.924387993351106,10.96777753207887,-1.2823600115314606,0.0030289409945264208,unknown,0.5,0.2,0.5,0.0,31,0.8903222246792113,0.4975510085529424,0.5725510085529424,0.1
141,-0.9680866750854032,12.551452707361292,12.588731344961058,-1.1756474000436288,0.002703155685927805,unknown,0.5,0.2,0.5,0.0,27,0.8741126865503894,0.49263927931800594,0.567639279318006,0.1
142,-0.8311439855345364,14.644815642258216,14.668381830332246,-0.8656736067594403,0.13261471596751298,unknown,0.5,0.2,0.5,0.0,29,0.8533161816966776,0.5058870619041302,0.5808870619041302,0.1
143,-0.9942532321438193,16.844004948933918,16.873323389579742,-0.7873381574948629,0.0015654902188631439,unknown,0.5,0.2,0.5,0.0,21,0.8312667661042026,0.4796148533640902,0.5546148533640902,0.1
144,-1.7495444019635518,19.671855926513672,19.749501796449273,0.6893282036344317,0.16697806064522863,vehicle,1.0,0.8,0.5,0.0,6,0.8025049820355072,0.7357982037074365,0.8107982037074365,0.05
145,-1.2995299196669035,20.770271709987096,20.810885731241708,0.0572194651404061,0.2387575112463881,unknown,0.5,0.2,0.5,0.0,28,0.791891142687583,0.5033809694932332,0.5783809694932331,0.1
146,-0.8550771214067936,26.59766459465027,26.611405802269555,1.654033371778496e-05,2.4840288142186645e-06,unknown,0.5,0.2,0.5,0.0,8,0.7338859419773045,0.4501661551975134,0.5251661551975134,0.1
147,-0.7482211738824844,36.99067783355713,36.998244303089045,0.8590212613344193,0.001252589222208361,unknown,0.5,0.2,0.5,0.0,4,0.6300175569691095,0.41919315547406416,0.49419315547406417,0.2
148,-1.5965481996536255,39.40897750854492,39.4413041673677,0.9157398343086243,0.0,unknown,0.5,0.2,0.5,0.0,1,0.605586958326323,0.4116760874978969,0.4866760874978969,0.2
149,-1.8697082996368408,40.395931243896484,40.43917741729353,0.9389177560806274,0.0,unknown,0.5,0.2,0.5,0.0,1,0.5956082258270647,0.4086824677481194,0.4836824677481194,0.2
150,-0.25269678235054016,45.034366607666016,45.03507556802224,6.598671913146973,0.33805890779334496,unknown,0.5,0.2,0.5,0.0,4,0.5496492443197776,0.445603609464935,0.520603609464935,0.1
151,-0.5641498068968455,46.9809455871582,46.984332636189926,6.611981232961019,0.36393707643366036,unknown,0.5,0.2,0.5,0.0,3,0.5301566736381007,0.44363756355647926,0.5186375635564793,0.1
152,-0.8673864801724752,48.81352742513021,48.82123328009981,6.870258967081706,0.37789499393646814,unknown,0.5,0.2,0.5,0.0,3,0.5117876671990018,0.4402205492501708,0.5152205492501708,0.1
153,-0.9084637140234312,51.11818250020345,51.12625439481953,6.580824136734009,0.7765468352890749,unknown,0.5,0.2,0.5,0.0,6,0.48873745605180463,0.4931032621089026,0.5681032621089026,0.1
154,-0.9389189183712006,52.87810802459717,52.88644322504816,4.935544908046722,0.7294864893730265,unknown,0.5,0.2,0.5,0.0,4,0.47113556774951837,0.48076364373080943,0.5557636437308094,0.1
155,-0.6095603108406067,54.573272705078125,54.5766768639808,2.5451414585113525,0.0,unknown,0.5,0.2,0.5,0.0,1,0.454233231360192,0.3662699694080576,0.4412699694080576,0.2
156,-1.6757656335830688,60.37638854980469,60.39963977355895,5.63503885269165,0.0,unknown,0.5,0.2,0.5,0.0,1,0.39600360226441045,0.3488010806793231,0.4238010806793231,0.2
157,0.8386683848686516,-6.913925731182099,6.964605780378392,-0.9595444560050964,0.048012267075787644,vehicle,1.0,0.8,0.5,0.0,40,0.9303539421962161,0.756308022720233,0.831308022720233,0.05
158,0.7653259385871813,-5.0240592165112,5.082016804703176,-0.6966870585417846,0.08141549666489652,vehicle,1.0,0.8,0.5,0.0,241,0.9491798319529683,0.766966274085625,0.841966274085625,0.05
159,0.7730659770419299,-3.5935915895410484,3.6758035199504278,-1.1124984747654683,0.05198984265871151,vehicle,1.0,0.8,0.5,0.0,370,0.9632419648004957,0.7667710658389555,0.8417710658389554,0.05
160,0.048885772088664466,-0.12348061626990016,0.13280542649718488,-0.06684882095312886,0.05267645486555117,unknown,0.5,0.2,0.5,0.0,4680,0.9986719457350282,0.5375030519503411,0.612503051950341,0.1
161,0.23088408879811215,0.437178238386027,0.4944009249368819,-0.2630709663656571,0.06113441610433189,unknown,0.5,0.2,0.5,0.0,1523,0.9950559907506312,0.5376869596408391,0.6126869596408391,0.1
162,1.7020646860966315,3.775937502200787,4.141826676260553,-1.68015049971067,0.002682768575304493,unknown,0.5,0.2,0.5,0.0,52,0.9585817332373945,0.5179769352575141,0.592976935257514,0.1
163,0.9803580560218664,4.885290838335219,4.982686874882768,-1.607612161981351,0.012018933145893404,unknown,0.5,0.2,0.5,0.0,387,0.9501731312511723,0.5168547793472358,0.5918547793472357,0.1
164,0.9891977646879645,6.967585401402579,7.037453981625884,-1.5021173995402124,0.012327981117612302,unknown,0.5,0.2,0.5,0.0,144,0.9296254601837411,0.5107368352227643,0.5857368352227642,0.1
165,1.0145524635910987,9.02541483561198,9.082259061283352,-1.3856888310114543,0.013113532661587554,unknown,0.5,0.2,0.5,0.0,75,0.9091774093871665,0.5047202527153881,0.5797202527153881,0.1
166,1.0201005920534953,10.809627443552017,10.857654013934171,-1.2696405313909054,0.0004066866463060558,unknown,0.5,0.2,0.5,0.0,32,0.8914234598606583,0.4974880409551434,0.5724880409551434,0.1
167,1.021615085857255,12.332764557429723,12.375006222731603,-1.1558239672865187,0.0015721313536639883,unknown,0.5,0.2,0.5,0.0,28,0.876249937772684,0.4931108010348548,0.5681108010348548,0.1
168,1.0311240275738804,14.98617858013124,15.021609940210288,0.08151542066333195,0.26403476337632037,vehicle,1.0,0.8,0.5,0.0,131,0.8497839005978971,0.7645403846858172,0.8395403846858172,0.05
169,1.0571271072734485,16.644132267345082,16.677669401142655,-0.7784572839736938,0.0009964684689727622,unknown,0.5,0.2,0.5,0.0,11,0.8332233059885734,0.4801164620669179,0.5551164620669179,0.1
170,0.7849218249320984,28.361127853393555,28.37198751211819,3.987426996231079,5.395613277786599e-05,unknown,0.5,0.2,0.5,0.0,2,0.7162801248788181,0.4448921308835621,0.5198921308835621,0.1
171,1.9090617299079895,31.75572109222412,31.813052962199766,5.608988523483276,0.13816297892123017,unknown,0.5,0.2,0.5,0.0,2,0.6818694703780024,0.45528528795158524,0.5302852879515852,0.1
172,1.7702713161706924,32.848819732666016,32.89648641362851,5.021135717630386,0.3388933643290225,unknown,0.5,0.2,0.5,0.0,8,0.671035135863715,0.4821445454084679,0.5571445454084679,0.1
173,0.6784373621145884,41.916552225748696,41.92204226595158,7.3384581671820746,0.2595993647236484,unknown,0.5,0.2,0.5,0.0,9,0.5807795773404842,0.4431737779106925,0.5181737779106925,0.1
174,1.0797301600484743,42.28246307373047,42.29624688787291,5.860783214154451,0.4702725551064214,unknown,0.5,0.2,0.5,0.0,23,0.5770375311212709,0.4736521426023444,0.5486521426023444,0.1
175,0.043891774490475655,50.14578437805176,50.14580358691969,4.092989802360535,0.22316297119366427,unknown,0.5,0.2,0.5,0.0,2,0.4985419641308031,0.41303703491829064,0.48803703491829065,0.2
176,0.4420747756958008,64.9225082397461,64.92401332517272,6.057095527648926,0.0,unknown,0.5,0.2,0.5,0.0,1,0.35075986674827275,0.3352279600244818,0.4102279600244818,0.2
177,3.4910178581873574,-12.72474972407023,13.194940743573214,-0.7916991636157036,0.10851232148478987,unknown,0.5,0.2,0.5,0.0,12,0.8680505925642679,0.5066920259919989,0.5816920259919989,0.1
178,3.526686906814575,-10.98024107615153,11.532701965675809,-1.3129125038782756,0.1683923623423861,unknown,0.5,0.2,0.5,0.0,15,0.8846729803432419,0.5206607484543305,0.5956607484543305,0.1
179,3.6815430777413503,-8.919470254476968,9.649389050803407,-1.6604476969737512,0.1707118168909345,unknown,0.5,0.2,0.5,0.0,77,0.903506109491966,0.52665860538123,0.60165860538123,0.1
180,3.3889502121851995,-6.786561371729924,7.5856706224912545,-2.1035908222198487,0.01780101923491302,unknown,0.5,0.2,0.5,0.0,65,0.9241432937750874,0.5099131410177633,0.5849131410177633,0.1
181,3.0314904683009143,-4.84186794633549,5.712584324905003,-2.025161625084719,0.009078761781511355,unknown,0.5,0.2,0.5,0.0,211,0.94287415675095,0.5142240612925117,0.5892240612925117,0.1
182,3.206291379369035,-2.9094653829019896,4.329583493099678,-1.9454039326127694,0.008927511685098713,unknown,0.5,0.2,0.5,0.0,392,0.9567041650690032,0.5183503762734658,0.5933503762734658,0.1
183,3.3800109115985073,-1.018130298503288,3.5300230972693885,-1.8807220192766,0.007928604547409257,unknown,0.5,0.2,0.5,0.0,506,0.9646997690273061,0.5205992213903032,0.5955992213903032,0.1
184,3.511240277840541,1.104690897438335,3.6809170416640518,-1.6779771835198727,0.15365822634242465,unknown,0.5,0.2,0.5,0.0,520,0.9631908295833594,0.5420059828263716,0.6170059828263715,0.1
185,3.221446226958801,2.954726597174209,4.371284142816133,-1.7369614345352857,0.011174996166993932,unknown,0.5,0.2,0.5,0.0,357,0.9562871585718387,0.5185623969966007,0.5935623969966006,0.1
186,2.918379191726331,4.845150675092425,5.656184418055145,-1.6518711054187023,0.009662372369274731,unknown,0.5,0.2,0.5,0.0,259,0.9434381558194486,0.5144808026012259,0.5894808026012258,0.1
187,2.908979329012208,6.849260475675939,7.441406439664273,-1.5593286045527055,0.01203474573741125,unknown,0.5,0.2,0.5,0.0,118,0.9255859356033573,0.5094809925416189,0.5844809925416189,0.1
188,2.9963011741638184,8.893589274984011,9.384761633542224,-1.432572406782231,0.017895509825910184,unknown,0.5,0.2,0.5,0.0,71,0.9061523836645777,0.5045300415732599,0.5795300415732598,0.1
189,3.1706684642367895,11.02549934387207,11.472348246624538,-1.2504055976867676,0.023838060790127825,unknown,0.5,0.2,0.5,0.0,45,0.8852765175337546,0.4991586643786455,0.5741586643786455,0.1
190,2.965349628079322,13.053690141247165,13.386266272581148,-1.066951657495191,0.02944356794092363,unknown,0.5,0.2,0.5,0.0,31,0.8661373372741885,0.49425773637339504,0.569257736373395,0.1
191,2.85849223353646,14.745563116940586,15.020073551246906,0.1968898798096978,0.22036357967606907,vehicle,1.0,0.8,0.5,0.0,110,0.849799264487531,0.7579943162976697,0.8329943162976696,0.05
192,3.0756026840209962,16.293798522949217,16.581531961083066,-0.5878030252456665,0.1904696825156721,unknown,0.5,0.2,0.5,0.0,25,0.8341846803891694,0.5088258564941016,0.5838258564941016,0.1
193,3.3282998852107837,24.674260927283246,24.897725446987135,4.170830322348553,0.18010619174662265,unknown,0.5,0.2,0.5,0.0,23,0.7510227455301286,0.4823227524210319,0.5573227524210319,0.1
194,3.051126377923148,26.974803243364608,27.146811639533144,3.9558038881846835,0.3204269753410899,unknown,0.5,0.2,0.5,0.0,14,0.7285318836046686,0.496623611382564,0.571623611382564,0.1
195,2.407448689142863,28.961449729071724,29.061338227968864,4.77516147825453,0.2082326266765033,unknown,0.5,0.2,0.5,0.0,9,0.7093866177203114,0.4740508793175689,0.5490508793175689,0.1
196,2.392138659954071,30.669946908950806,30.763094297653282,4.600931286811829,0.3613919139434292,unknown,0.5,0.2,0.5,0.0,8,0.6923690570234672,0.4919195041985545,0.5669195041985545,0.1
197,2.6244743210928783,32.772871834891184,32.87778876032085,3.6229176180703297,0.13428631617667325,unknown,0.5,0.2,0.5,0.0,7,0.6712221123967915,0.45150958114553835,0.5265095811455384,0.1
198,2.60005521774292,34.02265167236328,34.121856836260775,3.183351516723633,0.0,unknown,0.5,0.2,0.5,0.0,1,0.6587814316373922,0.4276344294912176,0.5026344294912176,0.1
199,2.64547336101532,38.97452354431152,39.06420375241168,3.6444642543792725,0.017015039403206006,unknown,0.5,0.2,0.5,0.0,2,0.6093579624758831,0.4153596446532459,0.4903596446532459,0.2
200,2.3065853118896484,41.09142303466797,41.15610990867658,3.839637279510498,0.020497285203254435,unknown,0.5,0.2,0.5,0.0,2,0.5884389009132343,0.4096062630544584,0.4846062630544584,0.2
201,2.014735778172811,42.30127080281576,42.349222800294726,4.950543562571208,0.3064291435454659,unknown,0.5,0.2,0.5,0.0,3,0.5765077719970527,0.4489167031309356,0.5239167031309356,0.1
202,4.561059951782227,-69.96133422851562,70.10985347950617,-3.2700698375701904,0.0,unknown,0.5,0.2,0.5,0.0,1,0.2989014652049383,0.3196704395614815,0.3946704395614815,0.2
203,4.777101516723633,-23.79886245727539,24.273577263382407,-1.1322107315063477,0.0,unknown,0.5,0.2,0.5,0.0,1,0.7572642273661759,0.4571792682098527,0.5321792682098527,0.1
204,4.427142262458801,-18.800074100494385,19.314304926559707,-0.9009309858083725,0.00819692611216095,unknown,0.5,0.2,0.5,0.0,4,0.8068569507344029,0.473286624137145,0.548286624137145,0.1
205,4.627661800384521,-16.97223663330078,17.591818270875105,-1.2304506301879883,0.09634729395766932,unknown,0.5,0.2,0.5,0.0,5,0.824081817291249,0.49167663928102506,0.5666766392810251,0.1
206,4.6954021790448355,-12.639462280273438,13.48342717403235,0.4197431314948891,0.46051506997210145,unknown,0.5,0.2,0.5,0.0,85,0.8651657282596765,0.5586269789737182,0.6336269789737181,0.1
207,4.935658060271164,-11.029968590571963,12.083911932686524,-0.7835895803479522,0.3987072986737221,vehicle,1.0,0.8,0.5,0.0,116,0.8791608806731348,0.7935543590029989,0.8685543590029988,0.05
208,5.184557813279172,-9.33214737506623,10.675608383094128,-1.685026003959331,0.22950307115208046,vehicle,1.0,0.8,0.5,0.0,94,0.8932439161690587,0.7723986355235296,0.8473986355235296,0.05
209,4.529219147185205,-6.825700850553916,8.191704229553306,-1.12062297541071,0.2989355077742386,unknown,0.5,0.2,0.5,0.0,142,0.9180829577044669,0.5502652134774759,0.6252652134774759,0.1
210,4.59618529427815,-5.072047719814507,6.844748887389096,-1.3633775749964079,0.27719590372508035,unknown,0.5,0.2,0.5,0.0,203,0.931552511126109,0.5510451388965948,0.6260451388965947,0.1
211,4.397830434873993,-2.75235674038432,5.188099860280541,-1.3041122597371178,0.2775124818103884,unknown,0.5,0.2,0.5,0.0,306,0.9481190013971946,0.5560625726907167,0.6310625726907166,0.1
212,4.46127485384008,-0.9737455012678213,4.566306343506221,-1.3289072903582413,0.242377922340367,unknown,0.5,0.2,0.5,0.0,649,0.9543369365649378,0.5526577693205363,0.6276577693205363,0.1
213,4.228043921047336,0.9265493113849761,4.328377181431085,-1.295827162902498,0.19468077970631828,unknown,0.5,0.2,0.5,0.0,579,0.9567162281856891,0.5462169854116545,0.6212169854116545,0.1
214,4.7055467179164525,3.031468188122199,5.597496698533299,-0.8752003343031829,0.3118920522089055,unknown,0.5,0.2,0.5,0.0,577,0.944025033014667,0.559991317735736,0.6349913177357359,0.1
215,5.113619814614881,4.884841120805863,7.071830059039726,-1.304080844685361,0.29587140419148855,unknown,0.5,0.2,0.5,0.0,233,0.9292816994096027,0.5531652204516041,0.6281652204516041,0.1
216,4.940456549326579,6.891222106085883,8.479212995979678,-1.4954381759720619,0.022251273406246854,unknown,0.5,0.2,0.5,0.0,99,0.9152078700402032,0.5079000520229979,0.5829000520229979,0.1
217,4.880223482305353,8.816308212280273,10.076897922037572,-1.4215101697228172,0.02345918544933745,unknown,0.5,0.2,0.5,0.0,55,0.8992310207796242,0.503288184051288,0.5782881840512879,0.1
218,4.883071114035213,10.967152707716998,12.005116493358546,-1.2407482511856978,0.026688123634256097,unknown,0.5,0.2,0.5,0.0,51,0.8799488350664145,0.4979878690650628,0.5729878690650628,0.1
219,5.022622089385987,13.392295188903809,14.3031571018263,-1.0011585998535155,0.0014936917109837234,unknown,0.5,0.2,0.5,0.0,25,0.856968428981737,0.4873145824511687,0.5623145824511687,0.1
220,4.715398402924233,14.810266961442663,15.542811507816097,-0.25638155926324235,0.158384432518436,vehicle,1.0,0.8,0.5,0.0,47,0.844571884921839,0.7471292303543171,0.8221292303543171,0.05
221,4.169168949127197,16.028473536173504,16.561821567272748,-0.772442897160848,0.00010405642372412226,unknown,0.5,0.2,0.5,0.0,3,0.8343817843272725,0.4803301437617404,0.5553301437617404,0.1
222,5.1311589649745395,23.522475160871235,24.075623149103386,3.805048131942749,0.2551984341935432,unknown,0.5,0.2,0.5,0.0,35,0.7592437685089661,0.49605289568172123,0.5710528956817212,0.1
223,4.863375680787223,24.758445807865687,25.231588571342364,3.1507759945733205,0.30087214315595273,unknown,0.5,0.2,0.5,0.0,28,0.7476841142865764,0.49943605575936584,0.5744360557593658,0.1
224,5.181909084320068,51.82341766357422,52.08184712633966,4.858879089355469,0.0,unknown,0.5,0.2,0.5,0.0,1,0.47918152873660336,0.37375445862098094,0.44875445862098096,0.2
225,6.792423248291016,-31.02259635925293,31.75749515394842,-1.4812989234924316,0.0,unknown,0.5,0.2,0.5,0.0,1,0.6824250484605159,0.4347275145381548,0.5097275145381548,0.1
226,7.992862701416016,-25.5364933013916,26.758145382214096,-3.124727725982666,0.0,unknown,0.5,0.2,0.5,0.0,1,0.7324185461778591,0.44972556385335766,0.5247255638533577,0.1
227,7.657250881195068,-23.058792114257812,24.296941882181816,-2.8373167514801025,0.0,unknown,0.5,0.2,0.5,0.0,1,0.7570305811781819,0.4571091743534546,0.5321091743534546,0.1
228,7.219574451446533,-20.931891123453777,22.141958388184694,-2.5856998761494956,0.01322813599367294,unknown,0.5,0.2,0.5,0.0,3,0.7785804161181531,0.46555834523449685,0.5405583452344969,0.1
229,7.450075149536133,-14.518116474151611,16.318067461889235,-1.90561044216156,0.0004816802923656147,unknown,0.5,0.2,0.5,0.0,2,0.8368193253811076,0.4811180496581871,0.5561180496581871,0.1
230,7.377383809340627,-12.825225026983963,14.795681426115427,-1.9488685507523387,0.09239951499538633,unknown,0.5,0.2,0.5,0.0,19,0.8520431857388457,0.49947288297096165,0.5744728829709617,0.1
231,6.072444438934326,-10.907051086425781,12.48352293488686,-2.352219502131144,0.0004621868049683723,vehicle,1.0,0.8,0.5,0.0,3,0.8751647706511314,0.7326187592160847,0.8076187592160846,0.05
232,7.012909173965454,-8.854998975992203,11.295658544197934,-2.154255725443363,0.042663152295835144,unknown,0.5,0.2,0.5,0.0,32,0.8870434145580206,0.5025124972117815,0.5775124972117814,0.1
233,6.9493664458945945,-6.926331502419931,9.811613632871017,-1.938619919397213,0.10646450080412763,unknown,0.5,0.2,0.5,0.0,54,0.9018838636712898,0.5165348342220061,0.591534834222006,0.1
234,6.8807923567922495,-4.908782477127878,8.452304352367367,-1.960705636676989,0.014279562991331193,unknown,0.5,0.2,0.5,0.0,95,0.9154769564763263,0.5067850213915976,0.5817850213915976,0.1
235,7.050918619511491,-3.249193502684771,7.763550205728225,-1.8365828869706493,0.05051450765948921,unknown,0.5,0.2,0.5,0.0,59,0.9223644979427177,0.5142865255317387,0.5892865255317387,0.1
236,7.44625123602445,-0.93397866283121,7.504596832116941,-1.4297374646520353,0.09454395995235347,unknown,0.5,0.2,0.5,0.0,183,0.9249540316788306,0.5216678034965022,0.5966678034965022,0.1
237,7.0033335918965545,0.849674967244146,7.054688437439887,-1.3161310906643453,0.09092032028691051,unknown,0.5,0.2,0.5,0.0,184,0.9294531156256012,0.522473982730717,0.597473982730717,0.1
238,6.575870291392008,2.485257705052694,7.0298347028743,-1.4525933980941772,0.066413106724003,unknown,0.5,0.2,0.5,0.0,15,0.929701652971257,0.5188724618999776,0.5938724618999776,0.1
239,6.272432418969961,5.262589509670551,8.187689344243582,-0.9714467342083271,0.22571869205567358,unknown,0.5,0.2,0.5,0.0,26,0.9181231065575641,0.5392947357756203,0.6142947357756202,0.1
240,6.986342725546463,6.928999641667241,9.839716495561278,-0.9914732592360056,0.23111122100818052,unknown,0.5,0.2,0.5,0.0,92,0.9016028350443872,0.5351475336645433,0.6101475336645432,0.1
241,6.843560450785869,8.821980734129209,11.165198776417167,-1.3063842315931578,0.004746362756280191,unknown,0.5,0.2,0.5,0.0,37,0.8883480122358283,0.49721635808419046,0.5722163580841905,0.1
242,6.979577098573957,10.875744819641113,12.922705670906868,-1.207105623824256,0.003897640035645722,unknown,0.5,0.2,0.5,0.0,28,0.8707729432909314,0.49181652899262623,0.5668165289926262,0.1
243,7.009273052215576,12.799049417177836,14.592654820281187,-1.0213947395483653,0.0027079061400586443,unknown,0.5,0.2,0.5,0.0,24,0.8540734517971882,0.4866282214601652,0.5616282214601652,0.1
244,6.976974805196126,15.265628950936454,16.784445319998238,-0.7833613668169294,0.0013252139656353948,unknown,0.5,0.2,0.5,0.0,21,0.8321555468000177,0.47984544613485053,0.5548454461348505,0.1
245,7.428840001424153,19.10131369696723,20.495068887825372,-0.4760505325264401,0.0004051891739931981,unknown,0.5,0.2,0.5,0.0,9,0.7950493111217463,0.4685755717126228,0.5435755717126228,0.1
246,6.994786140530608,23.432370740313864,24.454100508161744,4.034532929575721,0.1795685011298725,unknown,0.5,0.2,0.5,0.0,43,0.7554589949183825,0.4835729736449956,0.5585729736449956,0.1
247,7.084647688754769,24.544085436089095,25.546122264794302,2.2053861812103626,0.24192049749487418,unknown,0.5,0.2,0.5,0.0,43,0.744538777352057,0.48964970782984824,0.5646497078298482,0.1
248,9.203946590423584,-34.22952651977539,35.44535397774124,4.144691467285156,0.00048343973147793644,unknown,0.5,0.2,0.5,0.0,2,0.6455464602225875,0.4237364540264979,0.4987364540264979,0.2
249,8.104769706726074,-25.380281448364258,26.64293486831448,-3.1112749576568604,0.0,unknown,0.5,0.2,0.5,0.0,1,0.7335706513168552,0.4500711953950565,0.5250711953950565,0.1
250,8.179883241653442,-12.773021697998047,15.167747794073177,-2.036253869533539,0.09783740941241108,unknown,0.5,0.2,0.5,0.0,4,0.8483225220592683,0.4991723680296422,0.5741723680296422,0.1
251,8.496802965799967,-11.166777080959744,14.031841326621212,-2.307464506891039,0.023111134498036687,unknown,0.5,0.2,0.5,0.0,18,0.8596815867337879,0.49137114619484185,0.5663711461948419,0.1
252,9.42328945795695,-8.911863194571602,12.969953346377254,-1.8188524941603343,0.08776221213705461,unknown,0.5,0.2,0.5,0.0,36,0.8703004665362275,0.5042544717814265,0.5792544717814264,0.1
253,8.885326633453369,-6.740960693359375,11.153007686385402,-1.8327604198455811,0.07423304767639351,unknown,0.5,0.2,0.5,0.0,50,0.8884699231361459,0.5076759340923028,0.5826759340923028,0.1
254,8.823972625117149,-5.189505230995916,10.236867559529662,-1.6185685261603324,0.08951961221855786,unknown,0.5,0.2,0.5,0.0,62,0.8976313244047034,0.5127173391541947,0.5877173391541947,0.1
255,8.19681199391683,-2.854319846991337,8.679566155779185,-1.5070476405548328,0.09320688115030554,unknown,0.5,0.2,0.5,0.0,66,0.9132043384422082,0.5179423337052083,0.5929423337052082,0.1
256,8.03148165616122,-1.8756738901138306,8.247596627824917,-1.6266136386177756,0.04855916665932118,unknown,0.5,0.2,0.5,0.0,11,0.9175240337217508,0.5125410851154235,0.5875410851154235,0.1
257,9.922533211500749,1.691907885281936,10.065744762590326,1.0620434818632456,0.301963146788376,unknown,0.5,0.2,0.5,0.0,92,0.8993425523740968,0.5450972377304855,0.6200972377304854,0.1
258,9.6775496123267,2.621763014402546,10.026395553873476,-0.13801828587320863,0.44858899757120624,unknown,0.5,0.2,0.5,0.0,305,0.8997360444612652,0.5672091629740604,0.6422091629740604,0.1
259,8.86355226690119,4.213949420235374,9.814271674678222,-1.6525680802085183,0.009265085947243831,unknown,0.5,0.2,0.5,0.0,11,0.9018572832532178,0.5019469478680519,0.5769469478680519,0.1
260,8.70024501800537,7.346464061737061,11.387045164735294,-1.4441151332855224,0.04022127341061304,unknown,0.5,0.2,0.5,0.0,25,0.886129548352647,0.5018720555173861,0.5768720555173861,0.1
261,8.770714964185442,8.787245494978768,12.415358406909206,0.2317290767787199,0.4965310656235486,unknown,0.5,0.2,0.5,0.0,56,0.875846415930908,0.5672335846228047,0.6422335846228047,0.1
262,8.94494334511135,10.989776735720428,14.169940160361785,-1.1529728122379468,0.033466744518152965,unknown,0.5,0.2,0.5,0.0,23,0.8583005983963822,0.4925101911966376,0.5675101911966376,0.1
263,8.517474541297325,12.232358345618614,14.905635285262868,-1.0427387494307299,0.0018834431250375672,unknown,0.5,0.2,0.5,0.0,13,0.8509436471473714,0.48556561061296705,0.5605656106129671,0.1
264,8.95813783009847,14.590998059227353,17.121491107593922,-0.7991357360567365,0.0020487690207365785,unknown,0.5,0.2,0.5,0.0,21,0.8287850889240608,0.4789428420303287,0.5539428420303287,0.1
265,9.564027033354106,17.242387169285823,19.717264728919186,0.0001918228111830295,0.12584892760706942,vehicle,1.0,0.8,0.5,0.0,19,0.8028273527108081,0.7297255449543029,0.8047255449543028,0.05
266,8.943431430392796,18.67080232832167,20.702266188352414,-0.4548945095496795,0.041742956540417694,unknown,0.5,0.2,0.5,0.0,18,0.7929773381164759,0.4741546449160054,0.5491546449160054,0.1
267,9.20265723998288,23.229964060955737,24.98639891120576,2.7617226944367066,0.6063034789842352,unknown,0.5,0.2,0.5,0.0,83,0.7501360108879424,0.545986325114018,0.620986325114018,0.1
268,8.672354581879407,24.185726956623355,25.6935618864762,1.7687650788121108,0.31362554110989255,unknown,0.5,0.2,0.5,0.0,41,0.743064381135238,0.4999631455070552,0.5749631455070552,0.1
269,10.12666928768158,-33.67723894119263,35.16682888126614,0.8241597623127745,0.5387138566511462,unknown,0.5,0.2,0.5,0.0,8,0.6483317111873386,0.5053065918538735,0.5803065918538735,0.1
270,11.835532903671265,-24.93095064163208,27.597683580499652,0.9638238996267319,0.12264544075682217,unknown,0.5,0.2,0.5,0.0,4,0.7240231641950035,0.46560376537202436,0.5406037653720244,0.1
271,11.277651906013489,-18.826693058013916,21.946065798085066,-1.983619973063469,0.11585357786909015,unknown,0.5,0.2,0.5,0.0,8,0.7805393420191493,0.4815398392861083,0.5565398392861083,0.1
272,10.23653507232666,-14.46270809173584,17.718819814923766,-2.4907442569732665,0.01585740546798929,unknown,0.5,0.2,0.5,0.0,5,0.8228118018507623,0.47922215137542706,0.5542221513754271,0.1
273,10.629490988595146,-12.865409987313408,16.688464663302284,-0.9214487586702619,0.7938090732000784,unknown,0.5,0.2,0.5,0.0,14,0.8331153533669772,0.5990059669901049,0.6740059669901048,0.1
274,11.728318260192871,-10.794733390808105,15.939878236391927,1.1158684836977628,0.5636400167401991,unknown,0.5,0.2,0.5,0.0,125,0.8406012176360808,0.5667263678018541,0.6417263678018541,0.1
275,11.688356010166146,-9.017841243179593,14.76276149328363,0.772231090581389,0.5472424920062313,unknown,0.5,0.2,0.5,0.0,169,0.8523723850671637,0.5677980893210838,0.6427980893210837,0.1
276,11.494857168197631,-7.506270365715027,13.728650192953278,0.26297862112522125,0.5069357633011988,unknown,0.5,0.2,0.5,0.0,100,0.8627134980704672,0.56485441391632,0.6398544139163199,0.1
277,11.197667630513509,-4.712761910756429,12.148987002665145,-0.2604263210075996,0.4156951750988737,unknown,0.5,0.2,0.5,0.0,105,0.8785101299733485,0.5559073152568357,0.6309073152568356,0.1
278,10.927397613525391,-3.1815099787712096,11.381125794450266,0.4861868268251419,0.5542932646960151,unknown,0.5,0.2,0.5,0.0,100,0.8861887420554974,0.5790006123210516,0.6540006123210516,0.1
279,10.438340471936511,-0.7959829766690555,10.468645600421034,0.31940100397105786,0.3907782504479564,unknown,0.5,0.2,0.5,0.0,308,0.8953135439957897,0.5572108007659304,0.6322108007659304,0.1
280,10.135347805239938,0.865878537046559,10.172267238629741,0.2716703570929233,0.34115893358771127,unknown,0.5,0.2,0.5,0.0,352,0.8982773276137026,0.5506570383222674,0.6256570383222674,0.1
281,10.180732851443084,2.638773928517881,10.517150243211233,-1.4700590138850005,0.0801865441928233,unknown,0.5,0.2,0.5,0.0,23,0.8948284975678876,0.5104765308992898,0.5854765308992897,0.1
