frame_id,scene_category,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance,object_or_region_id
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,6,NaN (non-ML source),0.05,0.820037,c844bf5a9f2243ff8f4bf2c85fe218ff_r313
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,8,NaN (non-ML source),0.05,0.813937,c844bf5a9f2243ff8f4bf2c85fe218ff_r314
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.732444,c844bf5a9f2243ff8f4bf2c85fe218ff_r315
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.732781,c844bf5a9f2243ff8f4bf2c85fe218ff_r316
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.709393,c844bf5a9f2243ff8f4bf2c85fe218ff_r317
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.517857,c844bf5a9f2243ff8f4bf2c85fe218ff_r318
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.73234,c844bf5a9f2243ff8f4bf2c85fe218ff_r319
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.515495,c844bf5a9f2243ff8f4bf2c85fe218ff_r320
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.531378,c844bf5a9f2243ff8f4bf2c85fe218ff_r321
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.530859,c844bf5a9f2243ff8f4bf2c85fe218ff_r322
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,pedestrian_vru,annotation,True,True,1,NaN (non-ML source),0.1,0.670186,c844bf5a9f2243ff8f4bf2c85fe218ff_r323
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.700621,c844bf5a9f2243ff8f4bf2c85fe218ff_r324
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.525091,c844bf5a9f2243ff8f4bf2c85fe218ff_r325
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.529587,c844bf5a9f2243ff8f4bf2c85fe218ff_r326
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,5,NaN (non-ML source),0.1,0.530984,c844bf5a9f2243ff8f4bf2c85fe218ff_r327
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,6,NaN (non-ML source),0.1,0.541663,c844bf5a9f2243ff8f4bf2c85fe218ff_r328
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,2,NaN (non-ML source),0.1,0.520122,c844bf5a9f2243ff8f4bf2c85fe218ff_r329
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.682369,c844bf5a9f2243ff8f4bf2c85fe218ff_r330
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.721258,c844bf5a9f2243ff8f4bf2c85fe218ff_r331
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.719785,c844bf5a9f2243ff8f4bf2c85fe218ff_r332
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.682304,c844bf5a9f2243ff8f4bf2c85fe218ff_r333
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.716444,c844bf5a9f2243ff8f4bf2c85fe218ff_r334
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,static_manmade,annotation,True,True,1,NaN (non-ML source),0.1,0.515244,c844bf5a9f2243ff8f4bf2c85fe218ff_r335
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.72488,c844bf5a9f2243ff8f4bf2c85fe218ff_r336
c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.1,0.667834,c844bf5a9f2243ff8f4bf2c85fe218ff_r337
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,9,NaN (non-ML source),0.05,0.767795,5c85640c10d9485c86bf6eb44778c002_r338
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,13,NaN (non-ML source),0.05,0.788306,5c85640c10d9485c86bf6eb44778c002_r339
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,125,NaN (non-ML source),0.05,0.83286,5c85640c10d9485c86bf6eb44778c002_r340
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.819107,5c85640c10d9485c86bf6eb44778c002_r341
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,27,NaN (non-ML source),0.05,0.84347,5c85640c10d9485c86bf6eb44778c002_r342
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,30,NaN (non-ML source),0.05,0.835582,5c85640c10d9485c86bf6eb44778c002_r343
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.820031,5c85640c10d9485c86bf6eb44778c002_r344
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,7,NaN (non-ML source),0.05,0.831921,5c85640c10d9485c86bf6eb44778c002_r345
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,7,NaN (non-ML source),0.05,0.812557,5c85640c10d9485c86bf6eb44778c002_r346
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.775329,5c85640c10d9485c86bf6eb44778c002_r347
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.771862,5c85640c10d9485c86bf6eb44778c002_r348
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.779554,5c85640c10d9485c86bf6eb44778c002_r349
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.789039,5c85640c10d9485c86bf6eb44778c002_r350
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,14,NaN (non-ML source),0.05,0.809955,5c85640c10d9485c86bf6eb44778c002_r351
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,55,NaN (non-ML source),0.05,0.827096,5c85640c10d9485c86bf6eb44778c002_r352
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,108,NaN (non-ML source),0.05,0.835902,5c85640c10d9485c86bf6eb44778c002_r353
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,168,NaN (non-ML source),0.05,0.834972,5c85640c10d9485c86bf6eb44778c002_r354
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,318,NaN (non-ML source),0.05,0.838687,5c85640c10d9485c86bf6eb44778c002_r355
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,191,NaN (non-ML source),0.05,0.835211,5c85640c10d9485c86bf6eb44778c002_r356
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,121,NaN (non-ML source),0.05,0.829568,5c85640c10d9485c86bf6eb44778c002_r357
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,106,NaN (non-ML source),0.05,0.827484,5c85640c10d9485c86bf6eb44778c002_r358
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,37,NaN (non-ML source),0.05,0.824383,5c85640c10d9485c86bf6eb44778c002_r359
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,53,NaN (non-ML source),0.05,0.817975,5c85640c10d9485c86bf6eb44778c002_r360
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,7,NaN (non-ML source),0.05,0.79969,5c85640c10d9485c86bf6eb44778c002_r361
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,21,NaN (non-ML source),0.05,0.791441,5c85640c10d9485c86bf6eb44778c002_r362
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,17,NaN (non-ML source),0.05,0.797944,5c85640c10d9485c86bf6eb44778c002_r363
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.795945,5c85640c10d9485c86bf6eb44778c002_r364
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.741966,5c85640c10d9485c86bf6eb44778c002_r365
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.754012,5c85640c10d9485c86bf6eb44778c002_r366
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.764974,5c85640c10d9485c86bf6eb44778c002_r367
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.742787,5c85640c10d9485c86bf6eb44778c002_r368
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.743808,5c85640c10d9485c86bf6eb44778c002_r369
5c85640c10d9485c86bf6eb44778c002,normal,original,pedestrian_vru,annotation,True,True,1,NaN (non-ML source),0.05,0.702879,5c85640c10d9485c86bf6eb44778c002_r370
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.737333,5c85640c10d9485c86bf6eb44778c002_r371
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.770187,5c85640c10d9485c86bf6eb44778c002_r372
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.779603,5c85640c10d9485c86bf6eb44778c002_r373
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.799159,5c85640c10d9485c86bf6eb44778c002_r374
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,29,NaN (non-ML source),0.05,0.811844,5c85640c10d9485c86bf6eb44778c002_r375
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,48,NaN (non-ML source),0.05,0.817685,5c85640c10d9485c86bf6eb44778c002_r376
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,52,NaN (non-ML source),0.05,0.825385,5c85640c10d9485c86bf6eb44778c002_r377
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,138,NaN (non-ML source),0.05,0.833854,5c85640c10d9485c86bf6eb44778c002_r378
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.720164,5c85640c10d9485c86bf6eb44778c002_r379
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.800004,5c85640c10d9485c86bf6eb44778c002_r380
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.809888,5c85640c10d9485c86bf6eb44778c002_r381
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,21,NaN (non-ML source),0.05,0.791551,5c85640c10d9485c86bf6eb44778c002_r382
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.790828,5c85640c10d9485c86bf6eb44778c002_r383
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,102,NaN (non-ML source),0.05,0.824398,5c85640c10d9485c86bf6eb44778c002_r384
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,155,NaN (non-ML source),0.05,0.83762,5c85640c10d9485c86bf6eb44778c002_r385
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,18,NaN (non-ML source),0.05,0.82599,5c85640c10d9485c86bf6eb44778c002_r386
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,13,NaN (non-ML source),0.05,0.796337,5c85640c10d9485c86bf6eb44778c002_r387
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,11,NaN (non-ML source),0.05,0.762376,5c85640c10d9485c86bf6eb44778c002_r388
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,83,NaN (non-ML source),0.05,0.819231,5c85640c10d9485c86bf6eb44778c002_r389
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,53,NaN (non-ML source),0.05,0.829865,5c85640c10d9485c86bf6eb44778c002_r390
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.805396,5c85640c10d9485c86bf6eb44778c002_r391
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,10,NaN (non-ML source),0.05,0.777685,5c85640c10d9485c86bf6eb44778c002_r392
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.757069,5c85640c10d9485c86bf6eb44778c002_r393
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.814228,5c85640c10d9485c86bf6eb44778c002_r394
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.773625,5c85640c10d9485c86bf6eb44778c002_r395
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.74622,5c85640c10d9485c86bf6eb44778c002_r396
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,12,NaN (non-ML source),0.05,0.782485,5c85640c10d9485c86bf6eb44778c002_r397
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.777346,5c85640c10d9485c86bf6eb44778c002_r398
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.781117,5c85640c10d9485c86bf6eb44778c002_r399
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.782012,5c85640c10d9485c86bf6eb44778c002_r400
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,7,NaN (non-ML source),0.05,0.792661,5c85640c10d9485c86bf6eb44778c002_r401
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,78,NaN (non-ML source),0.05,0.813966,5c85640c10d9485c86bf6eb44778c002_r402
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.797717,5c85640c10d9485c86bf6eb44778c002_r403
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.750183,5c85640c10d9485c86bf6eb44778c002_r404
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,19,NaN (non-ML source),0.05,0.781887,5c85640c10d9485c86bf6eb44778c002_r405
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,22,NaN (non-ML source),0.05,0.792763,5c85640c10d9485c86bf6eb44778c002_r406
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.790729,5c85640c10d9485c86bf6eb44778c002_r407
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.794991,5c85640c10d9485c86bf6eb44778c002_r408
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,28,NaN (non-ML source),0.05,0.806037,5c85640c10d9485c86bf6eb44778c002_r409
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,30,NaN (non-ML source),0.05,0.809354,5c85640c10d9485c86bf6eb44778c002_r410
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.786781,5c85640c10d9485c86bf6eb44778c002_r411
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.788411,5c85640c10d9485c86bf6eb44778c002_r412
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.778915,5c85640c10d9485c86bf6eb44778c002_r413
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.790896,5c85640c10d9485c86bf6eb44778c002_r414
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,5,NaN (non-ML source),0.05,0.793189,5c85640c10d9485c86bf6eb44778c002_r415
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.786248,5c85640c10d9485c86bf6eb44778c002_r416
5c85640c10d9485c86bf6eb44778c002,normal,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.773785,5c85640c10d9485c86bf6eb44778c002_r417
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,378,NaN (non-ML source),0.05,0.873995,858a1ece22cf45d9bc71e42336604b78_r418
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,7,NaN (non-ML source),0.05,0.846503,858a1ece22cf45d9bc71e42336604b78_r419
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,29,NaN (non-ML source),0.05,0.835238,858a1ece22cf45d9bc71e42336604b78_r420
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,10,NaN (non-ML source),0.05,0.829013,858a1ece22cf45d9bc71e42336604b78_r421
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,26,NaN (non-ML source),0.05,0.83819,858a1ece22cf45d9bc71e42336604b78_r422
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,3,NaN (non-ML source),0.05,0.820211,858a1ece22cf45d9bc71e42336604b78_r423
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,19,NaN (non-ML source),0.05,0.815097,858a1ece22cf45d9bc71e42336604b78_r424
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,49,NaN (non-ML source),0.05,0.825379,858a1ece22cf45d9bc71e42336604b78_r425
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.792642,858a1ece22cf45d9bc71e42336604b78_r426
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,122,NaN (non-ML source),0.05,0.827432,858a1ece22cf45d9bc71e42336604b78_r427
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.784591,858a1ece22cf45d9bc71e42336604b78_r428
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,69,NaN (non-ML source),0.05,0.82456,858a1ece22cf45d9bc71e42336604b78_r429
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.781023,858a1ece22cf45d9bc71e42336604b78_r430
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,51,NaN (non-ML source),0.05,0.808062,858a1ece22cf45d9bc71e42336604b78_r431
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.802616,858a1ece22cf45d9bc71e42336604b78_r432
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,44,NaN (non-ML source),0.05,0.8038,858a1ece22cf45d9bc71e42336604b78_r433
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,42,NaN (non-ML source),0.05,0.80122,858a1ece22cf45d9bc71e42336604b78_r434
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,7,NaN (non-ML source),0.05,0.796001,858a1ece22cf45d9bc71e42336604b78_r435
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,51,NaN (non-ML source),0.05,0.82684,858a1ece22cf45d9bc71e42336604b78_r436
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,23,NaN (non-ML source),0.05,0.829933,858a1ece22cf45d9bc71e42336604b78_r437
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,28,NaN (non-ML source),0.05,0.818162,858a1ece22cf45d9bc71e42336604b78_r438
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.854994,858a1ece22cf45d9bc71e42336604b78_r439
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,74,NaN (non-ML source),0.05,0.818646,858a1ece22cf45d9bc71e42336604b78_r440
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,114,NaN (non-ML source),0.05,0.825994,858a1ece22cf45d9bc71e42336604b78_r441
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,52,NaN (non-ML source),0.05,0.816588,858a1ece22cf45d9bc71e42336604b78_r442
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,26,NaN (non-ML source),0.05,0.849269,858a1ece22cf45d9bc71e42336604b78_r443
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,11,NaN (non-ML source),0.05,0.831677,858a1ece22cf45d9bc71e42336604b78_r444
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.787701,858a1ece22cf45d9bc71e42336604b78_r445
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,10,NaN (non-ML source),0.05,0.822369,858a1ece22cf45d9bc71e42336604b78_r446
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,37,NaN (non-ML source),0.05,0.817939,858a1ece22cf45d9bc71e42336604b78_r447
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,75,NaN (non-ML source),0.05,0.819307,858a1ece22cf45d9bc71e42336604b78_r448
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,118,NaN (non-ML source),0.05,0.821342,858a1ece22cf45d9bc71e42336604b78_r449
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,25,NaN (non-ML source),0.05,0.816431,858a1ece22cf45d9bc71e42336604b78_r450
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,22,NaN (non-ML source),0.05,0.81658,858a1ece22cf45d9bc71e42336604b78_r451
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,29,NaN (non-ML source),0.05,0.824953,858a1ece22cf45d9bc71e42336604b78_r452
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.78229,858a1ece22cf45d9bc71e42336604b78_r453
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.794492,858a1ece22cf45d9bc71e42336604b78_r454
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,15,NaN (non-ML source),0.05,0.794363,858a1ece22cf45d9bc71e42336604b78_r455
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,2,NaN (non-ML source),0.05,0.798128,858a1ece22cf45d9bc71e42336604b78_r456
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,10,NaN (non-ML source),0.05,0.805971,858a1ece22cf45d9bc71e42336604b78_r457
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,12,NaN (non-ML source),0.05,0.828921,858a1ece22cf45d9bc71e42336604b78_r458
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,3,NaN (non-ML source),0.05,0.77525,858a1ece22cf45d9bc71e42336604b78_r459
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,16,NaN (non-ML source),0.05,0.785728,858a1ece22cf45d9bc71e42336604b78_r460
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,12,NaN (non-ML source),0.05,0.786651,858a1ece22cf45d9bc71e42336604b78_r461
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.795988,858a1ece22cf45d9bc71e42336604b78_r462
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.784299,858a1ece22cf45d9bc71e42336604b78_r463
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,pedestrian_vru,annotation,True,True,2,NaN (non-ML source),0.05,0.753387,858a1ece22cf45d9bc71e42336604b78_r464
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.772104,858a1ece22cf45d9bc71e42336604b78_r465
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,4,NaN (non-ML source),0.05,0.772667,858a1ece22cf45d9bc71e42336604b78_r466
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,1,NaN (non-ML source),0.05,0.779125,858a1ece22cf45d9bc71e42336604b78_r467
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,8,NaN (non-ML source),0.05,0.779029,858a1ece22cf45d9bc71e42336604b78_r468
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,9,NaN (non-ML source),0.05,0.773759,858a1ece22cf45d9bc71e42336604b78_r469
858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,vehicle,annotation,True,True,6,NaN (non-ML source),0.05,0.774858,858a1ece22cf45d9bc71e42336604b78_r470
