configuration_id,weight_config,threshold_config,file,frame_id,scene_category,condition,map_cells,fine_cells,medium_cells,coarse_cells,mean_importance,mean_resolution,mapping_latency_ms,total_equiv_latency_ms,fps_equiv,success
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_50pct,665,17,552,96,0.5514370279805871,0.11315789473684211,101.15130001213402,752.8661000542343,1.328257441699079,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_25pct,567,10,476,81,0.5532196935604761,0.11340388007054673,74.00100002996624,619.2280000541359,1.614914054132848,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_low,755,18,620,117,0.5501059077355126,0.1143046357615894,96.94179997313768,2962.902099941857,0.33750693282090677,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_medium,758,18,624,116,0.5507130134867674,0.11411609498680739,102.01020003296435,1957.2187999729067,0.5109290795765107,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_high,759,18,624,117,0.5510031200917089,0.11422924901185771,79.76100000087172,1745.3298001782969,0.5729576151726988,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,original,1132,47,675,410,0.5312806361703749,0.13414310954063605,175.0028000678867,2187.9195001674816,0.45705520697788543,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_5pct,1123,47,673,403,0.5315468167693699,0.13379341050756902,131.9300999166444,2393.5012998990715,0.41779797656352546,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_10pct,1106,45,660,401,0.530998315561991,0.13422242314647376,112.10709996521473,1933.300899923779,0.5172500566463427,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_20pct,1077,43,651,383,0.5313855783960983,0.13356545961002786,91.88020008150488,1399.6169000165537,0.7144812269615869,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_30pct,1034,42,633,359,0.5330647801326516,0.13268858800773697,117.66929994337261,1186.326599912718,0.8429381926305736,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_75pct,1048,46,649,353,0.5346102446667612,0.13148854961832063,97.2685000160709,2788.0841000005603,0.35866923813374174,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_50pct,931,39,595,297,0.5365345774113831,0.12980665950590764,117.13960010092705,1752.7630000840873,0.5705277895254669,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_25pct,723,30,498,195,0.5433144424990662,0.12489626556016599,72.65530002769083,523.7370000686496,1.9093552677563805,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,noise_low,1136,47,681,408,0.5315513261910706,0.13384683098591552,212.54189999308437,1355.5379000026733,0.7377145264606971,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,noise_medium,1138,46,682,410,0.5313147876161434,0.13400702987697716,113.37529995944351,1268.7245999695733,0.7881931193136652,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,noise_high,1139,47,681,411,0.5310362427763262,0.13402107111501316,111.06109991669655,1064.780099899508,0.9391610531548985,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,original,1257,30,913,314,0.5327948566303665,0.12378679395385836,126.79579993709922,960.8381999423727,1.040757954939735,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_5pct,1244,29,902,313,0.5327064510373631,0.1239951768488746,92.41859999019653,1299.455799977295,0.7695529159340954,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_10pct,1236,30,899,307,0.5330684534951763,0.12362459546925567,122.4064000416547,900.0679000746459,1.1110272901822922,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_20pct,1198,28,875,295,0.533157028596689,0.12345575959933221,120.74310006573796,854.5670000603423,1.170183262318096,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,dropout_30pct,1166,27,868,271,0.5361598598481367,0.12208404802744426,143.85540003422648,832.7775000361726,1.2008009341709687,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,sparse_75pct,1186,31,896,259,0.5382601573211836,0.12053119730185496,125.05939998663962,873.8505999790505,1.1443603746727116,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,sparse_50pct,1047,25,806,216,0.5401478540315776,0.11943648519579754,107.66850004438311,614.4192999927327,1.6275530407521832,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,sparse_25pct,855,23,675,157,0.5449875178763144,0.11701754385964913,78.58349999878556,374.9991999939084,2.66667235561101,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,noise_low,1256,30,911,315,0.5328188653033199,0.12388535031847134,168.19100000429899,1124.3113999953493,0.8894333011335974,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,noise_medium,1263,29,915,319,0.5325628625091671,0.12410926365795724,115.48279994167387,949.8432000400499,1.0528053471960797,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,dc4c80e8a1534ff8a3eb80307341161c_LIDAR_TOP_xyzi.npy,dc4c80e8a1534ff8a3eb80307341161c,pedestrian_vru,noise_high,1263,30,915,318,0.532864697469615,0.12399049881235154,101.58440005034208,906.8029000191018,1.102775476323394,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,original,1059,41,624,394,0.5286694780470722,0.13526912181303116,102.08730003796518,1027.2021000273526,0.9735182589418108,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_5pct,1049,40,626,383,0.5291433282135745,0.13460438512869402,119.04780007898808,988.316300092265,1.0118218225345916,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_10pct,1036,40,615,381,0.5285845700671103,0.13484555984555988,87.76869997382164,903.9753001416102,1.1062249154853536,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_20pct,1011,36,616,359,0.529017823344308,0.13372898120672602,73.57070001307875,867.7352999802679,1.1524251693145822,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,dropout_30pct,969,35,596,338,0.5298304393832808,0.13307533539731684,112.3796000611037,901.0646000970155,1.1097983428628007,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,sparse_75pct,989,38,601,350,0.5308340771915315,0.13346814964610718,108.29990007914603,988.148600095883,1.0119935401446372,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,sparse_50pct,887,36,560,291,0.5348107078237936,0.13077790304396847,101.35950008407235,638.7638001469895,1.565523906911889,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,sparse_25pct,716,34,476,206,0.5410432563438619,0.12639664804469275,65.74970006477088,379.9995001172647,2.631582409164771,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,noise_low,1058,41,623,394,0.5286063910340854,0.1353024574669187,165.65799992531538,1065.4278999427333,0.9385900257105618,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,noise_medium,1055,39,624,392,0.5285119623531642,0.13530805687203795,146.51019999291748,1083.944799960591,0.9225562040025996,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,c844bf5a9f2243ff8f4bf2c85fe218ff_LIDAR_TOP_xyzi.npy,c844bf5a9f2243ff8f4bf2c85fe218ff,complex_static,noise_high,1056,42,623,391,0.5290591350740804,0.13503787878787882,154.97369994409382,1163.501299917698,0.8594747595647177,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,original,509,78,386,45,0.592891799043102,0.10117878192534381,43.00210007932037,847.7416001260281,1.1796047284353355,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_5pct,507,78,385,44,0.5926547615066436,0.10098619329388561,39.961300091817975,732.1249000960961,1.3658871592384627,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_10pct,503,78,383,42,0.593350453989137,0.10059642147117298,43.10069989878684,725.6771998945624,1.3780231763452062,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_20pct,497,77,381,39,0.59405715296962,0.1001006036217304,37.15250000823289,633.7899998761714,1.5778096849041134,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,dropout_30pct,492,80,377,35,0.5968224792988969,0.09898373983739837,42.18780004885048,564.4389999797568,1.7716706323196383,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,sparse_75pct,495,80,379,36,0.5952919387850907,0.0991919191919192,46.10769997816533,628.2223999733105,1.591792970200496,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,sparse_50pct,472,75,368,29,0.5946904017005783,0.0981991525423729,47.26030002348125,613.9999000588432,1.628664760212769,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,sparse_25pct,426,62,332,32,0.592814071257436,0.10023474178403756,90.07560007739812,322.5594999967143,3.1002032183525405,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,noise_low,506,75,387,44,0.5921185275036616,0.10128458498023715,45.002799946814775,863.8387998798862,1.1576233900804715,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,noise_medium,506,77,384,45,0.5922277222753458,0.10128458498023717,37.58350003045052,937.4636999564245,1.0667079696488326,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,5c85640c10d9485c86bf6eb44778c002_LIDAR_TOP_xyzi.npy,5c85640c10d9485c86bf6eb44778c002,normal,noise_high,513,77,393,43,0.5918939210938506,0.10087719298245615,58.78130008932203,859.9760002689436,1.1628231481893287,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,original,1055,71,760,224,0.5528326720523367,0.11786729857819905,115.12709991075099,1380.4945999290794,0.7243780599006858,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_5pct,1044,70,757,217,0.5533121215824084,0.1174329501915709,93.38019997812808,986.2525999778882,1.013939025379928,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_10pct,1035,73,751,211,0.5545535216252242,0.11685990338164252,141.21240004897118,1126.3958000345156,0.8877874011687167,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_20pct,1012,71,742,199,0.5553093330935881,0.11615612648221346,104.05490000266582,942.2453999286518,1.0612946479502277,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,dropout_30pct,985,70,725,190,0.5561903075901033,0.11573604060913707,92.19320002011955,1152.908799936995,0.8673712960250185,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,sparse_75pct,978,66,725,187,0.55592649800047,0.11574642126789368,83.44780001789331,852.2915000794455,1.1733074891710007,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,sparse_50pct,887,51,689,147,0.5558975083714974,0.11369785794813982,203.99680000264198,780.1044002408162,1.2818797069870425,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,sparse_25pct,749,47,598,104,0.5601958193157447,0.11074766355140185,145.94990003388375,555.2142000524327,1.8011066718134425,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,noise_low,1051,71,753,227,0.552673358994481,0.11822074215033304,89.17020005173981,1298.1842000735924,0.7703067098978029,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,noise_medium,1052,77,749,226,0.5540537492723755,0.11782319391634982,100.86010000668466,1062.060300144367,0.9415661237540552,True
W_SAFE+THRESH_A,W_SAFE,THRESH_A,858a1ece22cf45d9bc71e42336604b78_LIDAR_TOP_xyzi.npy,858a1ece22cf45d9bc71e42336604b78,difficult_geometry,noise_high,1049,74,757,218,0.5540966742876742,0.11725452812202099,118.59029997140169,1047.5319999968633,0.9546247751887239,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,original,533,31,259,243,0.5653436515506368,0.1426829268292683,55.80989993177354,2100.404299912043,0.47609881585267955,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_5pct,530,31,255,244,0.5646103083247033,0.14311320754716986,61.16570008452982,1934.022700181231,0.5170570127777162,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_10pct,526,30,256,240,0.5652538575497877,0.14277566539923955,65.28179999440908,1572.7138998918235,0.6358435568406837,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_20pct,516,30,249,237,0.565618343074949,0.1430232558139535,63.039799919351935,1381.991699920036,0.7235933472378029,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,dropout_30pct,504,31,240,233,0.5656890887058151,0.14315476190476195,37.47229999862611,1100.5626999540254,0.9086261055746971,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_75pct,517,32,258,227,0.5677929810827619,0.14081237911025146,46.317500062286854,1298.9125000312924,0.7698747990922473,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_50pct,482,33,239,210,0.5708074271081796,0.14014522821576766,44.49400003068149,1528.5396000836045,0.6542192298749109,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,sparse_25pct,414,30,216,168,0.5751661301801952,0.13695652173913045,37.06970007624477,882.805000175722,1.132752985994586,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_low,532,30,260,242,0.5648829332348003,0.14266917293233083,45.22450000513345,1350.8169000269845,0.7402927813384801,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_medium,535,30,265,240,0.5643380944446673,0.14205607476635515,51.018400001339614,1291.2273000692949,0.7744569836359052,True
W_BASE+THRESH_B,W_BASE,THRESH_B,5991fad3280c4f84b331536c32001a04_LIDAR_TOP_xyzi.npy,5991fad3280c4f84b331536c32001a04,sparse,noise_high,541,31,268,242,0.5639497452704246,0.14186691312384472,49.08010002691299,1773.6994000151753,0.5637933913669048,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,original,759,6,326,427,0.541847307909531,0.15586297760210804,71.26480003353208,1239.1015000175685,0.8070363888558133,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_5pct,751,6,326,419,0.542607805519914,0.15539280958721702,74.16570000350475,806.1644999543205,1.2404416220965606,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_10pct,741,5,323,413,0.5415567257438769,0.15539811066126857,101.43409995362163,1532.4309000279754,0.6525579717700448,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_20pct,725,5,322,398,0.5427145497278303,0.15455172413793103,68.03770002443343,1373.4798999503255,0.7280776369833785,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,dropout_30pct,705,5,317,383,0.5432026694762703,0.15397163120567378,119.61139994673431,954.9683999503031,1.0471550682221948,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_75pct,720,5,312,403,0.5413740693971414,0.15562499999999999,82.47320004738867,952.7808000566438,1.0495593529388385,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_50pct,665,5,293,367,0.5427000837234497,0.15481203007518796,68.50950000807643,720.2243000501767,1.3884563460720942,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,sparse_25pct,567,3,269,295,0.5453472264299197,0.15176366843033506,41.45839996635914,586.6853999905288,1.7044910270754028,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_low,755,6,325,424,0.5416995478756662,0.15576158940397353,100.30570009257644,2966.266000061296,0.3371241823826102,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_medium,758,5,331,422,0.5423830462067808,0.15534300791556727,74.2401999887079,1929.4487999286503,0.5182827344457025,True
W_BASE+THRESH_B,W_BASE,THRESH_B,6d1d793b68b24165be5755a54054c82a_LIDAR_TOP_xyzi.npy,6d1d793b68b24165be5755a54054c82a,dense,noise_high,759,5,335,419,0.5428273187853377,0.1548748353096179,76.03060000110418,1741.5994001785293,0.5741848555399658,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,original,1132,17,360,755,0.5163809134880591,0.1659452296819788,111.05829989537597,2123.974999994971,0.470815334456558,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_5pct,1123,17,360,746,0.5166403380909671,0.16567230632235083,127.38349998835474,2388.954699970782,0.4185931194142068,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_10pct,1106,16,346,744,0.5157544969531669,0.16654611211573236,82.47220003977418,1903.6659999983385,0.5253022326400076,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_20pct,1077,16,339,722,0.5161704864527865,0.16629526462395544,81.08729997184128,1388.82399990689,0.7200336400199322,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,dropout_30pct,1034,17,335,682,0.5181330062215371,0.16513539651837528,124.37480001244694,1193.0320999817923,0.8382004138993927,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_75pct,1048,17,350,681,0.5200528054529531,0.16416984732824427,89.27620004396886,2780.0918000284582,0.3597003523372011,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_50pct,931,16,313,602,0.5218921867488946,0.16380236305048335,94.26529996562749,1729.8886999487877,0.5780718725023202,True
W_BASE+THRESH_B,W_BASE,THRESH_B,b26e791522294bec90f86fd72226e35c_LIDAR_TOP_xyzi.npy,b26e791522294bec90f86fd72226e35c,many_vehicles,sparse_25pct,723,12,278,433,0.5298058465813077,0.1590594744121715,67.18589994125068,518.2675999822095,1.9295051437410458,True
