object_or_region_id,frame_id,condition,semantic_class,semantic_source,input_presence,map_presence,point_count,confidence,assigned_resolution,importance
5c85640c10d9485c86bf6eb44778c002_r346,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,8,,0.05,0.7568321221288332
5c85640c10d9485c86bf6eb44778c002_r362,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,5,,0.05,0.81409615995538
5c85640c10d9485c86bf6eb44778c002_r363,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7736249668923435
5c85640c10d9485c86bf6eb44778c002_r364,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,1,,0.1,0.7462196195661515
5c85640c10d9485c86bf6eb44778c002_r392,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,10,,0.05,0.7820358326861906
5c85640c10d9485c86bf6eb44778c002_r393,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,6,,0.05,0.777334810919719
5c85640c10d9485c86bf6eb44778c002_r394,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,8,,0.05,0.7810718812288417
5c85640c10d9485c86bf6eb44778c002_r395,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7820398574483078
5c85640c10d9485c86bf6eb44778c002_r396,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,7,,0.05,0.7924520428072362
5c85640c10d9485c86bf6eb44778c002_r400,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,68,,0.05,0.8142171294807081
5c85640c10d9485c86bf6eb44778c002_r402,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7975476806222227
5c85640c10d9485c86bf6eb44778c002_r406,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7501830536277808
5c85640c10d9485c86bf6eb44778c002_r409,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,14,,0.05,0.7825008703867752
5c85640c10d9485c86bf6eb44778c002_r410,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,19,,0.05,0.7927118404231905
5c85640c10d9485c86bf6eb44778c002_r411,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,3,,0.05,0.7916436307114768
5c85640c10d9485c86bf6eb44778c002_r412,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,5,,0.05,0.7951235638890862
5c85640c10d9485c86bf6eb44778c002_r413,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,19,,0.05,0.8069472199230117
5c85640c10d9485c86bf6eb44778c002_r414,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,26,,0.05,0.8092355229254345
5c85640c10d9485c86bf6eb44778c002_r415,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.785766891589725
5c85640c10d9485c86bf6eb44778c002_r420,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,18,,0.05,0.793965797570226
5c85640c10d9485c86bf6eb44778c002_r421,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,2,,0.05,0.7885698709199236
5c85640c10d9485c86bf6eb44778c002_r422,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7789145139157503
5c85640c10d9485c86bf6eb44778c002_r431,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,5,,0.05,0.7906406206467422
5c85640c10d9485c86bf6eb44778c002_r433,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7940011951484988
5c85640c10d9485c86bf6eb44778c002_r465,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,4,,0.05,0.7860130565681525
5c85640c10d9485c86bf6eb44778c002_r466,5c85640c10d9485c86bf6eb44778c002,dropout_20pct,vehicle,annotation,True,True,1,,0.05,0.7738109831339874
5c85640c10d9485c86bf6eb44778c002_r86,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.7678440072043842
5c85640c10d9485c86bf6eb44778c002_r87,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.773624965486562
5c85640c10d9485c86bf6eb44778c002_r88,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,11,,0.05,0.7889334902335746
5c85640c10d9485c86bf6eb44778c002_r93,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,82,,0.05,0.8319033236178562
5c85640c10d9485c86bf6eb44778c002_r95,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.8190733995392835
5c85640c10d9485c86bf6eb44778c002_r96,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,16,,0.05,0.8417558384689008
5c85640c10d9485c86bf6eb44778c002_r99,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,19,,0.05,0.8367160394032729
5c85640c10d9485c86bf6eb44778c002_r100,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.8200414270249142
5c85640c10d9485c86bf6eb44778c002_r102,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,5,,0.05,0.8317436261218137
5c85640c10d9485c86bf6eb44778c002_r103,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.8124300931179621
5c85640c10d9485c86bf6eb44778c002_r106,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7753288295613339
5c85640c10d9485c86bf6eb44778c002_r107,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7718623258528171
5c85640c10d9485c86bf6eb44778c002_r117,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.7740201955235358
5c85640c10d9485c86bf6eb44778c002_r118,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7910169782348374
5c85640c10d9485c86bf6eb44778c002_r120,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.8103190341085437
5c85640c10d9485c86bf6eb44778c002_r121,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,37,,0.05,0.8286420275034784
5c85640c10d9485c86bf6eb44778c002_r122,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,78,,0.05,0.834655905129451
5c85640c10d9485c86bf6eb44778c002_r123,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,115,,0.05,0.8349202440106177
5c85640c10d9485c86bf6eb44778c002_r129,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,222,,0.05,0.8384835014643619
5c85640c10d9485c86bf6eb44778c002_r130,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,126,,0.05,0.835279572362154
5c85640c10d9485c86bf6eb44778c002_r131,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,79,,0.05,0.828971820732246
5c85640c10d9485c86bf6eb44778c002_r132,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,69,,0.05,0.8263963294555728
5c85640c10d9485c86bf6eb44778c002_r133,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,24,,0.05,0.8242610330021256
5c85640c10d9485c86bf6eb44778c002_r134,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,31,,0.05,0.8177322071972611
5c85640c10d9485c86bf6eb44778c002_r136,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,5,,0.05,0.7994415026572673
5c85640c10d9485c86bf6eb44778c002_r137,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,15,,0.05,0.7913953815517425
5c85640c10d9485c86bf6eb44778c002_r139,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,12,,0.05,0.799988454053572
5c85640c10d9485c86bf6eb44778c002_r140,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7986362262842925
5c85640c10d9485c86bf6eb44778c002_r143,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.1,0.7419664384511748
5c85640c10d9485c86bf6eb44778c002_r144,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7385557492272787
5c85640c10d9485c86bf6eb44778c002_r189,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7653208557487352
5c85640c10d9485c86bf6eb44778c002_r191,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7427870245785083
5c85640c10d9485c86bf6eb44778c002_r192,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7431149689000548
5c85640c10d9485c86bf6eb44778c002_r234,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,pedestrian_vru,annotation,True,True,1,,0.1,0.7028785874587336
5c85640c10d9485c86bf6eb44778c002_r269,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,2,,0.1,0.7373408536683246
5c85640c10d9485c86bf6eb44778c002_r273,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.7718824592824363
5c85640c10d9485c86bf6eb44778c002_r274,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,5,,0.05,0.7792332363239118
5c85640c10d9485c86bf6eb44778c002_r276,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7924808260735267
5c85640c10d9485c86bf6eb44778c002_r278,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7920605420718515
5c85640c10d9485c86bf6eb44778c002_r280,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,36,,0.05,0.8178061855000093
5c85640c10d9485c86bf6eb44778c002_r281,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,32,,0.05,0.8259650086881818
5c85640c10d9485c86bf6eb44778c002_r290,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,91,,0.05,0.8341377897497089
5c85640c10d9485c86bf6eb44778c002_r303,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7201639938199298
5c85640c10d9485c86bf6eb44778c002_r304,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.8017838271798473
5c85640c10d9485c86bf6eb44778c002_r305,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.809619356988952
5c85640c10d9485c86bf6eb44778c002_r306,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,16,,0.05,0.7909721926825037
5c85640c10d9485c86bf6eb44778c002_r307,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7877010769354702
5c85640c10d9485c86bf6eb44778c002_r309,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,70,,0.05,0.8239290894898678
5c85640c10d9485c86bf6eb44778c002_r318,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,106,,0.05,0.8376582048995276
5c85640c10d9485c86bf6eb44778c002_r320,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,12,,0.05,0.827042030424798
5c85640c10d9485c86bf6eb44778c002_r324,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,11,,0.05,0.7925646858860083
5c85640c10d9485c86bf6eb44778c002_r326,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.7638276151044919
5c85640c10d9485c86bf6eb44778c002_r332,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,59,,0.05,0.8194081595899299
5c85640c10d9485c86bf6eb44778c002_r340,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,38,,0.05,0.8290815080828124
5c85640c10d9485c86bf6eb44778c002_r341,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.8053832776390655
5c85640c10d9485c86bf6eb44778c002_r343,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,8,,0.05,0.7776216522138839
5c85640c10d9485c86bf6eb44778c002_r344,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,7,,0.05,0.7575041101126789
5c85640c10d9485c86bf6eb44778c002_r360,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.8142844384193297
5c85640c10d9485c86bf6eb44778c002_r361,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7736249668923435
5c85640c10d9485c86bf6eb44778c002_r362,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.1,0.7462196195661515
5c85640c10d9485c86bf6eb44778c002_r388,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,9,,0.05,0.7822701249251042
5c85640c10d9485c86bf6eb44778c002_r389,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,3,,0.05,0.7770269053244294
5c85640c10d9485c86bf6eb44778c002_r390,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,6,,0.05,0.7813481427765558
5c85640c10d9485c86bf6eb44778c002_r391,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.782043093345843
5c85640c10d9485c86bf6eb44778c002_r392,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,6,,0.05,0.7929236593527389
5c85640c10d9485c86bf6eb44778c002_r396,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,54,,0.05,0.8139066151542665
5c85640c10d9485c86bf6eb44778c002_r398,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7976566393017008
5c85640c10d9485c86bf6eb44778c002_r402,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7501830536277808
5c85640c10d9485c86bf6eb44778c002_r405,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,13,,0.05,0.7827121362913277
5c85640c10d9485c86bf6eb44778c002_r406,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,19,,0.05,0.7929358216417958
5c85640c10d9485c86bf6eb44778c002_r407,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7856287394733609
5c85640c10d9485c86bf6eb44778c002_r408,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,5,,0.05,0.7952696305515747
5c85640c10d9485c86bf6eb44778c002_r409,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,15,,0.05,0.8074782524910635
5c85640c10d9485c86bf6eb44778c002_r410,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,25,,0.05,0.8097984982706478
5c85640c10d9485c86bf6eb44778c002_r411,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.785766891589725
5c85640c10d9485c86bf6eb44778c002_r416,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,15,,0.05,0.7942417345410853
5c85640c10d9485c86bf6eb44778c002_r417,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,2,,0.05,0.7887348695306377
5c85640c10d9485c86bf6eb44778c002_r418,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7789145139157503
5c85640c10d9485c86bf6eb44778c002_r426,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,5,,0.05,0.7908053194433529
5c85640c10d9485c86bf6eb44778c002_r428,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7942974305635995
5c85640c10d9485c86bf6eb44778c002_r460,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,4,,0.05,0.7861645854240272
5c85640c10d9485c86bf6eb44778c002_r461,5c85640c10d9485c86bf6eb44778c002,dropout_30pct,vehicle,annotation,True,True,1,,0.05,0.7738109831339874
5c85640c10d9485c86bf6eb44778c002_r88,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,7,,0.05,0.7678269363748096
5c85640c10d9485c86bf6eb44778c002_r90,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,11,,0.05,0.787886872140661
5c85640c10d9485c86bf6eb44778c002_r95,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,95,,0.05,0.8319394643862943
5c85640c10d9485c86bf6eb44778c002_r97,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.8189822630210956
5c85640c10d9485c86bf6eb44778c002_r98,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,21,,0.05,0.8422698745676916
5c85640c10d9485c86bf6eb44778c002_r101,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,18,,0.05,0.8345147468573207
5c85640c10d9485c86bf6eb44778c002_r102,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.8194265101695469
5c85640c10d9485c86bf6eb44778c002_r104,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,7,,0.05,0.8311440440711215
5c85640c10d9485c86bf6eb44778c002_r105,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,6,,0.05,0.8122800266691448
5c85640c10d9485c86bf6eb44778c002_r108,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.05,0.7753288295613339
5c85640c10d9485c86bf6eb44778c002_r109,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.05,0.7718623258528171
5c85640c10d9485c86bf6eb44778c002_r119,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.78041840395795
5c85640c10d9485c86bf6eb44778c002_r120,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,8,,0.05,0.7886233304850427
5c85640c10d9485c86bf6eb44778c002_r122,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,11,,0.05,0.8105335299161621
5c85640c10d9485c86bf6eb44778c002_r123,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,38,,0.05,0.8260849849487178
5c85640c10d9485c86bf6eb44778c002_r124,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,80,,0.05,0.8359078686109968
5c85640c10d9485c86bf6eb44778c002_r125,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,124,,0.05,0.8340991054994517
5c85640c10d9485c86bf6eb44778c002_r128,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,244,,0.05,0.837813317989763
5c85640c10d9485c86bf6eb44778c002_r131,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,236,,0.05,0.8383157852282173
5c85640c10d9485c86bf6eb44778c002_r132,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,136,,0.05,0.8345266760114814
5c85640c10d9485c86bf6eb44778c002_r133,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,94,,0.05,0.8287683335201635
5c85640c10d9485c86bf6eb44778c002_r134,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,86,,0.05,0.8267200359838152
5c85640c10d9485c86bf6eb44778c002_r135,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,25,,0.05,0.8246213605434078
5c85640c10d9485c86bf6eb44778c002_r136,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,38,,0.05,0.8177830536087001
5c85640c10d9485c86bf6eb44778c002_r138,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,5,,0.05,0.799499766832985
5c85640c10d9485c86bf6eb44778c002_r139,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,14,,0.05,0.7910779424223809
5c85640c10d9485c86bf6eb44778c002_r141,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,16,,0.05,0.7964026540343063
5c85640c10d9485c86bf6eb44778c002_r142,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.787645660053107
5c85640c10d9485c86bf6eb44778c002_r145,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,2,,0.1,0.7422439528550518
5c85640c10d9485c86bf6eb44778c002_r146,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,2,,0.05,0.7534821784913505
5c85640c10d9485c86bf6eb44778c002_r192,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,2,,0.05,0.7653207173010717
5c85640c10d9485c86bf6eb44778c002_r194,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7427870245785083
5c85640c10d9485c86bf6eb44778c002_r195,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,2,,0.1,0.7437972426316
5c85640c10d9485c86bf6eb44778c002_r272,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7373438770135796
5c85640c10d9485c86bf6eb44778c002_r276,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.7712188069054909
5c85640c10d9485c86bf6eb44778c002_r277,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,8,,0.05,0.7792236652753397
5c85640c10d9485c86bf6eb44778c002_r281,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.7996423585286707
5c85640c10d9485c86bf6eb44778c002_r282,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,25,,0.05,0.811843739327704
5c85640c10d9485c86bf6eb44778c002_r283,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,37,,0.05,0.8174697230818129
5c85640c10d9485c86bf6eb44778c002_r284,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,39,,0.05,0.8257822128423004
5c85640c10d9485c86bf6eb44778c002_r293,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,102,,0.05,0.8331555563830337
5c85640c10d9485c86bf6eb44778c002_r305,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7201639938199298
5c85640c10d9485c86bf6eb44778c002_r306,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,4,,0.05,0.8011554361028921
5c85640c10d9485c86bf6eb44778c002_r307,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.8088917310496355
5c85640c10d9485c86bf6eb44778c002_r308,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,17,,0.05,0.7917080031477018
5c85640c10d9485c86bf6eb44778c002_r309,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,2,,0.05,0.7899432337834711
5c85640c10d9485c86bf6eb44778c002_r311,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,78,,0.05,0.8239975931493574
5c85640c10d9485c86bf6eb44778c002_r320,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,109,,0.05,0.8364519634864607
5c85640c10d9485c86bf6eb44778c002_r321,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,37,,0.05,0.8252035316778324
5c85640c10d9485c86bf6eb44778c002_r322,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,16,,0.05,0.8249333152087948
5c85640c10d9485c86bf6eb44778c002_r326,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,12,,0.05,0.7960044598228502
5c85640c10d9485c86bf6eb44778c002_r329,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,9,,0.05,0.7610633268536334
5c85640c10d9485c86bf6eb44778c002_r336,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,58,,0.05,0.8173289663261379
5c85640c10d9485c86bf6eb44778c002_r344,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,34,,0.05,0.827397277985618
5c85640c10d9485c86bf6eb44778c002_r345,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.8053957620866992
5c85640c10d9485c86bf6eb44778c002_r347,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,10,,0.05,0.7776816151684026
5c85640c10d9485c86bf6eb44778c002_r348,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,6,,0.05,0.7582030520218315
5c85640c10d9485c86bf6eb44778c002_r363,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,3,,0.05,0.8138328750949507
5c85640c10d9485c86bf6eb44778c002_r365,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.05,0.7736249668923435
5c85640c10d9485c86bf6eb44778c002_r366,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,1,,0.1,0.7462196195661515
5c85640c10d9485c86bf6eb44778c002_r394,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,7,,0.05,0.7812842473894714
5c85640c10d9485c86bf6eb44778c002_r395,5c85640c10d9485c86bf6eb44778c002,sparse_75pct,vehicle,annotation,True,True,6,,0.05,0.7773312393941137
